,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
429,429,205,CLE,20,2014-12-09,Home,TOR,W,105,101,39,79,0.494,9,26,0.34600000000000003,18,21,0.857,12,31,27,4,5,11,17,42,82,0.512,7,23,0.304,10,10,1.0,12,35,26,4,3,15,24,2014-12-09,4,-3,-3,-0.018000000000000016,2,3,0.04200000000000004,8,11,-0.14300000000000002,0,-4,1,0,2,-4,-7
430,430,219,CLE,21,2014-12-11,Away,OKC,L,94,103,31,85,0.365,9,28,0.321,23,30,0.767,15,48,20,5,4,14,20,38,87,0.4370000000000001,7,26,0.269,20,22,0.909,11,46,22,9,11,11,23,2014-12-11,-9,-7,-2,-0.07200000000000012,2,2,0.05199999999999999,3,8,-0.14200000000000002,4,2,-2,-4,-7,3,-3
431,431,225,CLE,22,2014-12-12,Away,NOP,L,114,119,44,89,0.494,8,22,0.364,18,23,0.7829999999999999,11,40,22,6,6,6,19,44,79,0.557,12,28,0.429,19,25,0.76,6,39,21,5,6,7,15,2014-12-12,-5,0,10,-0.06300000000000006,-4,-6,-0.065,-1,-2,0.02299999999999991,5,1,1,1,0,-1,4
432,432,235,CLE,23,2014-12-15,Home,CHO,W,97,88,38,83,0.458,9,24,0.375,12,17,0.706,8,43,28,10,5,10,14,38,83,0.458,5,16,0.313,7,14,0.5,5,37,22,4,5,10,14,2014-12-15,9,0,0,0.0,4,8,0.062,5,3,0.20599999999999996,3,6,6,6,0,0,0
433,433,245,CLE,24,2014-12-17,Home,ATL,L,98,127,37,82,0.451,8,30,0.267,16,21,0.762,10,33,24,3,0,8,17,49,76,0.645,16,28,0.5710000000000001,13,16,0.813,6,40,36,3,5,9,17,2014-12-17,-29,-12,6,-0.194,-8,2,-0.30400000000000005,3,5,-0.050999999999999934,4,-7,-12,0,-5,-1,0
434,434,255,CLE,25,2014-12-19,Home,BRK,W,95,91,31,77,0.403,9,24,0.375,24,29,0.828,11,44,22,7,4,16,16,37,78,0.474,9,24,0.375,8,12,0.667,4,37,23,8,8,16,26,2014-12-19,4,-6,-1,-0.07099999999999995,0,0,0.0,16,17,0.16099999999999992,7,7,-1,-1,-4,0,-10
435,435,265,CLE,26,2014-12-21,Home,MEM,W,105,91,46,76,0.605,7,14,0.5,6,10,0.6,4,33,34,2,4,14,19,39,86,0.453,1,16,0.063,12,15,0.8,12,38,25,8,3,9,16,2014-12-21,14,7,-10,0.15199999999999997,6,-2,0.437,-6,-5,-0.20000000000000007,-8,-5,9,-6,1,5,3
436,436,275,CLE,27,2014-12-23,Home,MIN,W,125,104,44,84,0.524,12,24,0.5,25,31,0.8059999999999999,12,38,24,11,6,17,23,39,88,0.443,4,13,0.308,22,29,0.759,16,40,25,13,9,18,23,2014-12-23,21,5,-4,0.08100000000000002,8,11,0.192,3,2,0.04699999999999993,-4,-2,-1,-2,-3,-1,0
437,437,285,CLE,28,2014-12-25,Away,MIA,L,91,101,32,72,0.444,6,26,0.231,21,33,0.636,11,37,16,8,4,15,15,40,84,0.476,7,21,0.333,14,17,0.8240000000000001,12,43,27,8,3,11,26,2014-12-25,-10,-8,-12,-0.03199999999999997,-1,5,-0.10200000000000001,7,16,-0.18800000000000006,-1,-6,-11,0,1,4,-11
438,438,295,CLE,29,2014-12-26,Away,ORL,W,98,89,33,80,0.413,8,30,0.267,24,26,0.923,8,37,19,10,5,9,14,36,73,0.493,9,21,0.429,8,12,0.667,5,36,25,8,4,16,25,2014-12-26,9,-3,7,-0.08000000000000002,-1,9,-0.16199999999999998,16,14,0.256,3,1,-6,2,1,-7,-11
439,439,305,CLE,30,2014-12-28,Home,DET,L,80,103,31,82,0.378,5,29,0.172,13,17,0.765,10,46,25,4,5,17,15,41,91,0.451,17,31,0.5479999999999999,4,9,0.444,14,47,21,12,6,10,21,2014-12-28,-23,-10,-9,-0.07300000000000001,-12,-2,-0.37599999999999995,9,8,0.321,-4,-1,4,-8,-1,7,-6
440,440,319,CLE,31,2014-12-30,Away,ATL,L,101,109,37,84,0.44,13,31,0.419,14,21,0.667,11,42,23,10,2,18,24,40,79,0.506,10,29,0.345,19,26,0.731,7,44,23,13,5,15,19,2014-12-30,-8,-3,5,-0.066,3,2,0.07400000000000001,-5,-5,-0.06399999999999995,4,-2,0,-3,-3,3,5
441,441,325,CLE,32,2014-12-31,Home,MIL,L,80,96,29,85,0.341,8,31,0.258,14,16,0.875,13,49,19,5,5,12,16,40,90,0.444,11,25,0.44,5,10,0.5,13,54,25,10,6,10,18,2014-12-31,-16,-11,-5,-0.10299999999999998,-3,6,-0.182,9,6,0.375,0,-5,-6,-5,-1,2,-2
442,442,335,CLE,33,2015-01-02,Away,CHO,W,91,87,33,87,0.379,4,15,0.267,21,30,0.7,13,46,16,8,5,7,23,32,87,0.368,6,28,0.214,17,26,0.654,15,50,20,5,6,14,24,2015-01-02,4,1,0,0.01100000000000001,-2,-13,0.05300000000000002,4,4,0.04599999999999993,-2,-4,-4,3,-1,-7,-1
443,443,345,CLE,34,2015-01-04,Home,DAL,L,90,109,35,86,0.407,8,25,0.32,12,17,0.706,12,38,26,6,3,12,14,44,78,0.564,12,26,0.462,9,11,0.818,4,36,30,7,8,10,20,2015-01-04,-19,-9,8,-0.15699999999999997,-4,-1,-0.14200000000000002,3,6,-0.11199999999999999,8,2,-4,-1,-5,2,-6
444,444,355,CLE,35,2015-01-05,Away,PHI,L,92,95,33,85,0.388,11,30,0.3670000000000001,15,22,0.682,13,43,23,8,1,11,13,38,79,0.481,7,23,0.304,12,15,0.8,8,43,31,5,8,17,24,2015-01-05,-3,-5,6,-0.09299999999999997,4,7,0.06300000000000011,3,7,-0.118,5,0,-8,3,-7,-6,-11
445,445,365,CLE,36,2015-01-07,Home,HOU,L,93,105,34,82,0.415,10,29,0.345,15,19,0.789,13,37,16,9,4,15,18,39,86,0.453,12,34,0.353,15,24,0.625,19,50,26,9,3,17,22,2015-01-07,-12,-5,-4,-0.038000000000000034,-2,-5,-0.008000000000000007,0,-5,0.16400000000000003,-6,-13,-10,0,1,-2,-4
446,446,375,CLE,37,2015-01-09,Away,GSW,L,94,112,35,86,0.407,7,23,0.304,17,23,0.7390000000000001,14,45,13,8,1,14,14,43,86,0.5,10,30,0.333,16,17,0.941,9,44,35,9,8,13,20,2015-01-09,-18,-8,0,-0.09300000000000003,-3,-7,-0.029000000000000026,1,6,-0.20199999999999985,5,1,-22,-1,-7,1,-6
447,447,385,CLE,38,2015-01-11,Away,SAC,L,84,103,33,78,0.423,11,32,0.344,7,12,0.583,6,41,18,2,6,14,18,42,86,0.488,6,17,0.353,13,17,0.765,7,45,20,8,4,4,11,2015-01-11,-19,-9,-8,-0.065,5,15,-0.009000000000000008,-6,-5,-0.18200000000000005,-1,-4,-2,-6,2,10,7
448,448,395,CLE,39,2015-01-13,Away,PHO,L,100,107,36,82,0.439,13,35,0.371,15,20,0.75,16,42,16,7,1,19,21,40,76,0.526,7,20,0.35,20,27,0.741,9,34,23,10,2,11,20,2015-01-13,-7,-4,6,-0.08700000000000002,6,15,0.02100000000000002,-5,-7,0.009000000000000008,7,8,-7,-3,-1,8,1
449,449,405,CLE,40,2015-01-15,Away,LAL,W,109,102,37,78,0.474,9,30,0.3,26,36,0.722,12,38,14,8,3,9,15,39,76,0.513,8,24,0.333,16,23,0.696,8,35,26,4,1,11,26,2015-01-15,7,-2,2,-0.039000000000000035,1,6,-0.03300000000000003,10,13,0.026000000000000023,4,3,-12,4,2,-2,-11
450,450,419,CLE,41,2015-01-16,Away,LAC,W,126,121,46,83,0.5539999999999999,10,23,0.435,24,31,0.774,12,44,23,9,3,19,30,43,91,0.473,10,29,0.345,25,36,0.6940000000000001,17,43,26,9,1,13,21,2015-01-16,5,3,-8,0.08099999999999996,0,-6,0.09000000000000002,-1,-5,0.07999999999999996,-5,1,-3,0,2,6,9
451,451,425,CLE,42,2015-01-19,Home,CHI,W,108,94,41,90,0.456,8,18,0.444,18,25,0.72,20,54,20,5,4,12,19,30,80,0.375,8,16,0.5,26,32,0.813,11,40,12,5,9,8,16,2015-01-19,14,11,10,0.08100000000000002,0,2,-0.055999999999999994,-8,-7,-0.09299999999999997,9,14,8,0,-5,4,3
452,452,435,CLE,43,2015-01-21,Home,UTA,W,106,92,42,81,0.519,5,24,0.208,17,25,0.68,15,45,24,15,4,13,12,35,84,0.417,8,22,0.364,14,18,0.778,16,42,24,9,1,17,22,2015-01-21,14,7,-3,0.10200000000000004,-3,2,-0.156,3,7,-0.09799999999999998,-1,3,0,6,3,-4,-10
453,453,445,CLE,44,2015-01-23,Home,CHO,W,129,90,46,89,0.517,15,28,0.536,22,28,0.7859999999999999,11,56,29,7,5,11,19,36,89,0.404,2,16,0.125,16,24,0.667,12,42,27,6,5,11,22,2015-01-23,39,10,0,0.11299999999999999,13,12,0.41100000000000003,6,4,0.11899999999999988,-1,14,2,1,0,0,-3
454,454,455,CLE,45,2015-01-25,Home,OKC,W,108,98,36,82,0.439,16,36,0.444,20,29,0.69,11,48,17,5,8,11,14,37,94,0.394,10,30,0.333,14,18,0.778,10,42,26,6,6,8,23,2015-01-25,10,-1,-12,0.044999999999999984,6,6,0.11099999999999999,6,11,-0.08800000000000008,1,6,-9,-1,2,3,-9
455,455,465,CLE,46,2015-01-27,Away,DET,W,103,95,39,93,0.419,9,34,0.265,16,17,0.941,13,47,19,9,4,9,20,35,83,0.422,8,24,0.333,17,23,0.7390000000000001,16,51,21,4,8,18,17,2015-01-27,8,4,10,-0.0030000000000000027,1,10,-0.068,-1,-6,0.20199999999999985,-3,-4,-2,5,-4,-9,3
456,456,475,CLE,47,2015-01-28,Home,POR,W,99,94,34,85,0.4,15,37,0.405,16,18,0.889,14,46,16,3,1,8,15,35,80,0.438,10,31,0.32299999999999995,14,17,0.8240000000000001,11,39,18,5,5,8,20,2015-01-28,5,-1,5,-0.03799999999999998,5,6,0.08200000000000007,2,1,0.06499999999999995,3,7,-2,-2,-4,0,-5
457,457,485,CLE,48,2015-01-30,Home,SAC,W,101,90,38,80,0.475,11,31,0.355,14,22,0.636,7,44,22,11,5,17,24,30,84,0.35700000000000004,3,18,0.16699999999999998,27,32,0.8440000000000001,14,50,15,10,3,16,19,2015-01-30,11,8,-4,0.11799999999999994,8,13,0.188,-13,-10,-0.20800000000000007,-7,-6,7,1,2,1,5
458,458,495,CLE,49,2015-01-31,Away,MIN,W,106,90,42,87,0.483,10,32,0.313,12,19,0.632,18,52,16,8,6,13,19,34,82,0.415,6,13,0.462,16,21,0.762,12,35,19,6,1,12,14,2015-01-31,16,8,5,0.068,4,19,-0.14900000000000002,-4,-2,-0.13,6,17,-3,2,5,1,5
459,459,505,CLE,50,2015-02-02,Home,PHI,W,97,84,35,78,0.449,12,27,0.444,15,22,0.682,11,43,22,8,6,18,17,31,78,0.397,12,33,0.364,10,14,0.7140000000000001,11,37,23,16,7,21,22,2015-02-02,13,4,0,0.05199999999999999,0,-6,0.08000000000000002,5,8,-0.03200000000000003,0,6,-1,-8,-1,-3,-5
460,460,519,CLE,51,2015-02-05,Home,LAC,W,105,94,31,72,0.431,8,30,0.267,35,44,0.795,14,52,23,10,4,18,21,38,91,0.418,5,22,0.227,13,20,0.65,14,43,24,9,1,12,29,2015-02-05,11,-7,-19,0.013000000000000012,3,8,0.04000000000000001,22,24,0.14500000000000002,0,9,-1,1,3,6,-8
461,461,525,CLE,52,2015-02-06,Away,IND,L,99,103,40,89,0.449,11,35,0.314,8,12,0.667,15,43,18,6,3,15,20,37,79,0.468,8,21,0.381,21,26,0.8079999999999999,9,41,26,9,2,8,14,2015-02-06,-4,3,10,-0.019000000000000017,3,14,-0.067,-13,-14,-0.1409999999999999,6,2,-8,-3,1,7,6
462,462,535,CLE,53,2015-02-08,Home,LAL,W,120,105,45,82,0.5489999999999999,18,33,0.545,12,20,0.6,6,46,31,6,7,14,15,41,100,0.41,7,23,0.304,16,19,0.8420000000000001,19,46,22,11,5,7,18,2015-02-08,15,4,-18,0.13899999999999996,11,10,0.24100000000000005,-4,1,-0.2420000000000001,-13,0,9,-5,2,7,-3
463,463,545,CLE,54,2015-02-11,Home,MIA,W,113,93,44,78,0.564,10,25,0.4,15,19,0.789,10,43,32,9,3,15,19,34,84,0.405,9,24,0.375,16,20,0.8,12,36,21,10,4,14,19,2015-02-11,20,10,-6,0.15899999999999992,1,1,0.025000000000000022,-1,-1,-0.01100000000000001,-2,7,11,-1,-1,1,0
464,464,555,CLE,55,2015-02-12,Away,CHI,L,98,113,37,85,0.435,8,31,0.258,16,22,0.727,10,43,20,5,3,16,23,42,92,0.457,9,23,0.391,20,26,0.769,13,47,29,10,3,8,23,2015-02-12,-15,-5,-7,-0.02200000000000002,-1,8,-0.133,-4,-4,-0.04200000000000004,-3,-4,-9,-5,0,8,0
465,465,565,CLE,56,2015-02-20,Away,WAS,W,127,89,46,90,0.511,14,33,0.424,21,28,0.75,10,42,28,12,4,10,17,38,86,0.442,1,16,0.063,12,16,0.75,12,43,22,7,7,17,23,2015-02-20,38,8,4,0.069,13,17,0.361,9,12,0.0,-2,-1,6,5,-3,-7,-6
466,466,575,CLE,57,2015-02-22,Away,NYK,W,101,83,40,79,0.506,12,33,0.364,9,15,0.6,7,47,22,5,3,15,14,37,99,0.374,3,19,0.158,6,7,0.857,19,50,16,8,2,11,16,2015-02-22,18,3,-20,0.132,9,14,0.206,3,8,-0.257,-12,-3,6,-3,1,4,-2
467,467,585,CLE,58,2015-02-24,Away,DET,W,102,93,34,77,0.442,14,37,0.378,20,24,0.833,4,40,22,9,5,14,25,33,82,0.402,9,24,0.375,18,30,0.6,11,46,16,5,3,13,21,2015-02-24,9,1,-5,0.03999999999999998,5,13,0.0030000000000000027,2,-6,0.23299999999999998,-7,-6,6,4,2,1,4
468,468,595,CLE,59,2015-02-26,Home,GSW,W,110,99,36,77,0.468,9,28,0.321,29,35,0.8290000000000001,8,51,15,10,2,16,19,39,92,0.424,11,29,0.379,10,19,0.526,14,44,32,10,6,14,24,2015-02-26,11,-3,-15,0.04400000000000004,-2,-1,-0.057999999999999996,19,16,0.30300000000000005,-6,7,-17,0,-4,2,-5
469,469,605,CLE,60,2015-02-27,Away,IND,L,86,93,33,92,0.359,9,29,0.31,11,14,0.7859999999999999,14,49,20,3,7,15,23,34,80,0.425,6,17,0.353,19,29,0.655,8,48,23,8,7,8,17,2015-02-27,-7,-1,12,-0.066,3,12,-0.04299999999999998,-8,-15,0.1309999999999999,6,1,-3,-5,0,7,6
470,470,619,CLE,61,2015-03-01,Away,HOU,L,103,105,40,98,0.408,12,40,0.3,11,21,0.524,22,53,19,11,5,15,29,34,74,0.459,11,30,0.3670000000000001,26,33,0.7879999999999999,8,36,21,11,5,19,20,2015-03-01,-2,6,24,-0.051000000000000045,1,10,-0.06700000000000012,-15,-12,-0.2639999999999999,14,17,-2,0,0,-4,9
471,471,625,CLE,62,2015-03-03,Home,BOS,W,110,79,43,89,0.483,10,28,0.35700000000000004,14,14,1.0,12,52,28,10,6,11,18,31,88,0.35200000000000004,7,28,0.25,10,13,0.769,11,42,23,4,3,14,21,2015-03-03,31,12,1,0.13099999999999995,3,0,0.10700000000000004,4,1,0.23099999999999998,1,10,5,6,3,-3,-3
472,472,635,CLE,63,2015-03-04,Away,TOR,W,120,112,40,78,0.513,15,36,0.417,25,34,0.735,9,35,27,7,3,9,16,43,79,0.544,10,21,0.476,16,17,0.941,7,34,24,5,3,8,24,2015-03-04,8,-3,-1,-0.031000000000000028,5,15,-0.059,9,17,-0.20599999999999996,2,1,3,2,0,1,-8
473,473,645,CLE,64,2015-03-06,Away,ATL,L,97,106,29,69,0.42,13,38,0.342,26,33,0.7879999999999999,10,37,18,7,6,17,14,43,84,0.512,6,21,0.28600000000000003,14,17,0.8240000000000001,11,38,27,10,4,12,22,2015-03-06,-9,-14,-15,-0.09200000000000003,7,17,0.055999999999999994,12,16,-0.03600000000000014,-1,-1,-9,-3,2,5,-8
474,474,655,CLE,65,2015-03-07,Home,PHO,W,89,79,31,75,0.413,8,20,0.4,19,23,0.826,12,46,22,5,1,14,14,30,84,0.35700000000000004,9,25,0.36,10,14,0.7140000000000001,13,43,20,6,4,10,20,2015-03-07,10,1,-9,0.05599999999999994,-1,-5,0.040000000000000036,9,9,0.11199999999999988,-1,3,2,-1,-3,4,-6
475,475,665,CLE,66,2015-03-10,Away,DAL,W,127,94,44,87,0.506,15,32,0.469,24,29,0.828,12,50,25,11,5,12,28,33,81,0.407,5,20,0.25,23,33,0.6970000000000001,15,42,18,6,6,16,22,2015-03-10,33,11,6,0.09900000000000003,10,12,0.21899999999999997,1,-4,0.1309999999999999,-3,8,7,5,-1,-4,6
476,476,675,CLE,67,2015-03-12,Away,SAS,W,128,125,44,91,0.484,14,26,0.5379999999999999,26,30,0.867,11,37,19,8,2,12,22,49,87,0.563,8,26,0.308,19,27,0.7040000000000001,9,41,28,6,9,13,26,2015-03-12,3,-5,4,-0.07899999999999996,6,0,0.22999999999999993,7,3,0.16299999999999992,2,-4,-9,2,-7,-1,-4
477,477,685,CLE,68,2015-03-15,Away,ORL,W,123,108,45,76,0.5920000000000001,18,35,0.514,15,19,0.789,3,34,26,9,6,16,21,42,88,0.477,9,19,0.474,15,27,0.556,17,44,24,10,1,13,15,2015-03-15,15,3,-12,0.1150000000000001,9,16,0.040000000000000036,0,-8,0.23299999999999998,-14,-10,2,-1,5,3,6
478,478,695,CLE,69,2015-03-16,Away,MIA,L,92,106,30,79,0.38,11,33,0.333,21,27,0.778,7,32,17,8,4,14,21,42,76,0.5529999999999999,4,15,0.267,18,22,0.818,6,45,21,8,5,15,21,2015-03-16,-14,-12,3,-0.17299999999999993,7,18,0.066,3,5,-0.039999999999999925,1,-13,-4,0,-1,-1,0
479,479,705,CLE,70,2015-03-18,Home,BRK,W,117,92,45,82,0.5489999999999999,15,29,0.517,12,20,0.6,11,43,32,2,3,11,17,36,80,0.45,5,20,0.25,15,21,0.7140000000000001,8,32,23,7,5,11,19,2015-03-18,25,9,2,0.09899999999999992,10,9,0.267,-3,-1,-0.1140000000000001,3,11,9,-5,-2,0,-2
480,480,719,CLE,71,2015-03-20,Home,IND,W,95,92,35,82,0.4270000000000001,9,26,0.34600000000000003,16,21,0.762,11,45,18,4,6,9,16,36,84,0.429,8,20,0.4,12,13,0.923,9,42,23,5,6,8,20,2015-03-20,3,-1,-2,-0.0019999999999998908,1,6,-0.05399999999999999,4,8,-0.16100000000000003,2,3,-5,-1,0,1,-4
481,481,725,CLE,72,2015-03-22,Away,MIL,W,108,90,42,84,0.5,13,31,0.419,11,16,0.688,9,36,22,14,1,13,12,38,70,0.5429999999999999,3,12,0.25,11,14,0.7859999999999999,6,39,23,10,5,23,14,2015-03-22,18,4,14,-0.04299999999999993,10,19,0.16899999999999998,0,2,-0.09799999999999998,3,-3,-1,4,-4,-10,-2
482,482,735,CLE,73,2015-03-25,Away,MEM,W,111,89,43,84,0.512,14,34,0.412,11,13,0.846,11,49,30,6,5,18,18,37,85,0.435,4,17,0.235,11,16,0.688,9,32,18,9,6,8,15,2015-03-25,22,6,-1,0.07700000000000001,10,17,0.177,0,-3,0.15800000000000003,2,17,12,-3,-1,10,3
483,483,745,CLE,74,2015-03-27,Away,BRK,L,98,106,37,81,0.457,8,30,0.267,16,20,0.8,6,40,17,10,4,16,19,40,86,0.465,9,23,0.391,17,19,0.895,10,46,21,6,1,15,18,2015-03-27,-8,-3,-5,-0.008000000000000007,-1,7,-0.124,-1,1,-0.09499999999999997,-4,-6,-4,4,3,1,1
484,484,755,CLE,75,2015-03-29,Home,PHI,W,87,86,33,85,0.388,9,23,0.391,12,18,0.667,18,53,17,7,2,17,12,34,84,0.405,10,30,0.333,8,15,0.5329999999999999,11,45,18,11,0,13,21,2015-03-29,1,-1,1,-0.017000000000000015,-1,-7,0.057999999999999996,4,3,0.13400000000000012,7,8,-1,-4,2,4,-9
485,485,765,CLE,76,2015-04-02,Home,MIA,W,114,88,40,80,0.5,15,35,0.429,19,25,0.76,10,43,23,12,7,14,21,32,75,0.4270000000000001,7,21,0.333,17,21,0.81,8,36,25,8,2,16,23,2015-04-02,26,8,5,0.0729999999999999,8,14,0.09599999999999997,2,4,-0.050000000000000044,2,7,-2,4,5,-2,-2
486,486,775,CLE,77,2015-04-05,Home,CHI,W,99,94,35,83,0.422,16,37,0.4320000000000001,13,22,0.591,10,40,24,9,4,10,17,34,76,0.447,11,27,0.407,15,21,0.7140000000000001,9,45,28,7,2,16,22,2015-04-05,5,1,7,-0.025000000000000022,5,10,0.025000000000000133,-2,1,-0.12300000000000011,1,-5,-4,2,2,-6,-5
487,487,785,CLE,78,2015-04-08,Away,MIL,W,104,99,36,74,0.486,11,34,0.324,21,26,0.8079999999999999,11,44,23,8,5,18,17,42,84,0.5,6,18,0.333,9,13,0.6920000000000001,7,32,30,13,3,12,22,2015-04-08,5,-6,-10,-0.014000000000000012,5,16,-0.009000000000000008,12,13,0.11599999999999988,4,12,-7,-5,2,6,-5
488,488,795,CLE,79,2015-04-10,Home,BOS,L,90,99,32,77,0.416,9,34,0.265,17,25,0.68,12,42,25,4,2,20,21,38,84,0.452,8,22,0.364,15,21,0.7140000000000001,11,43,30,11,2,14,24,2015-04-10,-9,-6,-7,-0.03600000000000003,1,12,-0.09899999999999998,2,4,-0.03400000000000003,1,-1,-5,-7,0,6,-3
489,489,805,CLE,80,2015-04-12,Away,BOS,L,78,117,31,79,0.392,3,22,0.136,13,19,0.684,11,44,18,1,5,24,18,46,84,0.5479999999999999,10,24,0.417,15,22,0.682,6,38,29,20,1,7,22,2015-04-12,-39,-15,-5,-0.15599999999999992,-7,-2,-0.28099999999999997,-2,-3,0.0020000000000000018,5,6,-11,-19,4,17,-4
490,490,815,CLE,81,2015-04-13,Home,DET,W,109,97,43,85,0.506,17,32,0.531,6,12,0.5,13,45,30,5,7,10,19,38,83,0.458,9,25,0.36,12,20,0.6,8,31,21,4,4,7,8,2015-04-13,12,5,2,0.04799999999999999,8,7,0.17100000000000004,-6,-8,-0.09999999999999998,5,14,9,1,3,3,11
491,491,825,CLE,82,2015-04-15,Home,WAS,W,113,108,43,91,0.473,16,30,0.5329999999999999,11,17,0.647,11,44,29,7,4,16,17,42,97,0.433,8,22,0.364,16,21,0.762,15,50,26,8,5,13,13,2015-04-15,5,1,-6,0.03999999999999998,8,8,0.16899999999999993,-5,-4,-0.11499999999999999,-4,-6,3,-1,-1,3,4
492,492,120,DAL,1,2014-10-28,Away,SAS,L,100,101,38,78,0.487,8,21,0.381,16,19,0.8420000000000001,9,33,17,9,3,10,20,37,70,0.529,14,28,0.5,13,16,0.813,9,38,23,5,3,20,20,2014-10-28,-1,1,8,-0.04200000000000004,-6,-7,-0.119,3,3,0.029000000000000137,0,-5,-6,4,0,-10,0
493,493,220,DAL,2,2014-10-30,Home,UTA,W,120,102,47,85,0.5529999999999999,8,21,0.381,18,23,0.7829999999999999,13,44,25,8,5,9,15,36,83,0.434,14,35,0.4,16,18,0.889,15,40,22,6,0,16,21,2014-10-30,18,11,2,0.11899999999999994,-6,-14,-0.019000000000000017,2,5,-0.1060000000000001,-2,4,3,2,5,-7,-6
494,494,320,DAL,3,2014-11-01,Away,NOP,W,109,104,46,89,0.517,6,25,0.24,11,19,0.579,11,44,25,4,6,12,25,38,89,0.4270000000000001,7,19,0.368,21,28,0.75,14,47,24,8,4,13,19,2014-11-01,5,8,0,0.08999999999999991,-1,6,-0.128,-10,-9,-0.17100000000000004,-3,-3,1,-4,2,-1,6
495,495,420,DAL,4,2014-11-03,Home,BOS,W,118,113,44,82,0.537,14,25,0.56,16,20,0.8,7,36,24,5,9,17,17,45,102,0.441,11,31,0.355,12,16,0.75,22,49,29,9,6,17,21,2014-11-03,5,-1,-20,0.09600000000000003,3,-6,0.20500000000000007,4,4,0.050000000000000044,-15,-13,-5,-4,3,0,-4
496,496,520,DAL,5,2014-11-06,Away,POR,L,87,108,33,90,0.3670000000000001,5,23,0.217,16,16,1.0,8,34,14,6,4,7,17,40,77,0.519,12,30,0.4,16,19,0.8420000000000001,12,53,25,3,6,17,21,2014-11-06,-21,-7,13,-0.1519999999999999,-7,-7,-0.18300000000000002,0,-3,0.15799999999999992,-4,-19,-11,3,-2,-10,-4
497,497,620,DAL,6,2014-11-07,Away,UTA,W,105,82,42,88,0.477,9,24,0.375,12,14,0.857,13,42,23,12,3,8,22,29,68,0.426,9,28,0.321,15,19,0.789,9,41,19,4,6,21,17,2014-11-07,23,13,20,0.05099999999999999,0,-4,0.05399999999999999,-3,-5,0.06799999999999995,4,1,4,8,-3,-13,5
498,498,720,DAL,7,2014-11-09,Home,MIA,L,96,105,35,83,0.422,9,29,0.31,17,24,0.708,15,41,22,8,7,13,15,42,76,0.5529999999999999,9,23,0.391,12,20,0.6,6,38,31,7,3,13,23,2014-11-09,-9,-7,7,-0.13099999999999995,0,6,-0.08100000000000002,5,4,0.10799999999999998,9,3,-9,1,4,0,-8
499,499,88,DAL,8,2014-11-11,Home,SAC,W,106,98,38,80,0.475,10,27,0.37,20,24,0.833,9,33,23,8,8,11,29,32,72,0.444,9,19,0.474,25,32,0.7809999999999999,12,43,17,5,1,20,32,2014-11-11,8,6,8,0.030999999999999972,1,8,-0.10399999999999998,-5,-8,0.052000000000000046,-3,-10,6,3,7,-9,-3
500,500,96,DAL,9,2014-11-13,Home,PHI,W,123,70,41,80,0.513,11,32,0.344,30,36,0.833,9,51,33,14,5,15,25,23,77,0.299,7,27,0.259,17,33,0.515,18,46,9,7,4,27,24,2014-11-13,53,18,3,0.21400000000000002,4,5,0.08499999999999996,13,3,0.31799999999999995,-9,5,24,7,1,-12,1
501,501,106,DAL,10,2014-11-15,Home,MIN,W,131,117,52,94,0.5529999999999999,8,26,0.308,19,23,0.826,12,40,31,5,10,7,24,43,86,0.5,7,17,0.412,24,29,0.828,12,41,24,2,2,17,30,2014-11-15,14,9,8,0.052999999999999936,1,9,-0.10399999999999998,-5,-6,-0.0020000000000000018,0,-1,7,3,8,-10,-6
502,502,1110,DAL,11,2014-11-17,Away,CHO,W,107,80,43,84,0.512,10,28,0.35700000000000004,11,16,0.688,10,50,32,7,4,7,18,32,80,0.4,10,22,0.455,6,13,0.462,7,35,22,1,3,11,17,2014-11-17,27,11,4,0.11199999999999999,0,6,-0.09799999999999998,5,3,0.22599999999999992,3,15,10,6,1,-4,1
503,503,126,DAL,12,2014-11-19,Away,WAS,W,105,102,34,82,0.415,12,28,0.429,25,29,0.862,10,44,18,5,5,12,19,37,84,0.44,10,22,0.455,18,21,0.857,9,42,25,8,3,13,27,2014-11-19,3,-3,-2,-0.025000000000000022,2,6,-0.026000000000000023,7,8,0.0050000000000000044,1,2,-7,-3,2,-1,-8
