,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential,cumalitive_Points,cumalitive_Points_differential,cumalitive_FieldGoals,cumalitive_FieldGoals_differential,cumalitive_FieldGoalsAttempted,cumalitive_FieldGoalsAttempted_differential,cumalitive_FieldGoals.,cumalitive_FieldGoals._differential,cumalitive_3PointShots,cumalitive_3PointShots_differential,cumalitive_3PointShotsAttempted,cumalitive_3PointShotsAttempted_differential,cumalitive_3PointShots.,cumalitive_3PointShots._differential,cumalitive_FreeThrows,cumalitive_FreeThrows_differential,cumalitive_FreeThrowsAttempted,cumalitive_FreeThrowsAttempted_differential,cumalitive_FreeThrows.,cumalitive_FreeThrows._differential,cumalitive_OffRebounds,cumalitive_OffRebounds_differential,cumalitive_TotalRebounds,cumalitive_TotalRebounds_differential,cumalitive_Assists,cumalitive_Assists_differential,cumalitive_Steals,cumalitive_Steals_differential,cumalitive_Blocks,cumalitive_Blocks_differential,cumalitive_Turnovers,cumalitive_Turnovers_differential,cumalitive_TotalFouls,cumalitive_TotalFouls_differential
820,820,820,140,HOU,1,2014-10-28,Away,LAL,W,108,90,31,73,0.425,12,29,0.414,34,50,0.68,14,47,22,7,3,13,30,28,79,0.354,3,10,0.3,31,39,0.795,11,36,16,7,3,11,32,2014-10-28,18,3,-6,0.07100000000000001,9,19,0.114,3,11,-0.115,3,11,6,0,0,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,821,821,240,HOU,2,2014-10-29,Away,UTA,W,104,93,40,77,0.519,14,27,0.519,10,14,0.7140000000000001,8,35,18,7,6,18,23,38,81,0.469,3,18,0.16699999999999998,14,17,0.8240000000000001,13,34,16,8,6,13,16,2014-10-29,11,2,-4,0.05000000000000005,11,9,0.35200000000000004,-4,-3,-0.11,-5,1,2,-1,0,5,7,108.0,18.0,31.0,3.0,73.0,-6.0,0.425,0.07100000000000001,12.0,9.0,29.0,19.0,0.414,0.114,34.0,3.0,50.0,11.0,0.68,-0.115,14.0,3.0,47.0,11.0,22.0,6.0,7.0,0.0,3.0,0.0,13.0,2.0,30.0,-2.0
822,822,822,340,HOU,3,2014-11-01,Home,BOS,W,104,90,32,76,0.42100000000000004,12,34,0.353,28,40,0.7,10,49,20,9,8,17,24,37,98,0.37799999999999995,1,25,0.04,15,18,0.833,14,44,20,10,8,10,26,2014-11-01,14,-5,-22,0.04299999999999998,11,9,0.313,13,22,-0.133,-4,5,0,-1,0,7,-2,212.0,29.0,71.0,5.0,150.0,-10.0,0.944,0.12100000000000005,26.0,20.0,56.0,28.0,0.933,0.466,44.0,-1.0,64.0,8.0,1.3940000000000001,-0.225,22.0,-2.0,82.0,12.0,40.0,8.0,14.0,-1.0,9.0,0.0,31.0,7.0,53.0,5.0
823,823,823,440,HOU,4,2014-11-03,Away,PHI,W,104,93,32,75,0.4270000000000001,16,34,0.47100000000000003,24,30,0.8,13,47,27,12,6,21,20,33,74,0.446,11,22,0.5,16,23,0.696,6,31,19,12,4,17,20,2014-11-03,11,-1,1,-0.018999999999999902,5,12,-0.029000000000000026,8,7,0.10400000000000008,7,16,8,0,2,4,0,316.0,43.0,103.0,0.0,226.0,-32.0,1.365,0.16400000000000003,38.0,31.0,90.0,37.0,1.286,0.779,72.0,12.0,104.0,30.0,2.0940000000000003,-0.358,32.0,-6.0,131.0,17.0,60.0,8.0,23.0,-2.0,17.0,0.0,48.0,14.0,77.0,3.0
824,824,824,540,HOU,5,2014-11-04,Away,MIA,W,108,91,35,68,0.515,17,37,0.45899999999999996,21,27,0.778,9,38,22,8,5,16,26,31,74,0.419,12,28,0.429,17,27,0.63,13,34,16,7,2,15,21,2014-11-04,17,4,-6,0.09600000000000004,5,9,0.030000000000000027,4,0,0.14800000000000002,-4,4,6,1,3,1,5,420.0,54.0,135.0,-1.0,301.0,-31.0,1.792,0.14500000000000013,54.0,36.0,124.0,49.0,1.7570000000000001,0.75,96.0,20.0,134.0,37.0,2.894,-0.2539999999999999,45.0,1.0,178.0,33.0,87.0,16.0,35.0,-2.0,23.0,2.0,69.0,18.0,97.0,3.0
825,825,825,640,HOU,6,2014-11-06,Home,SAS,W,98,81,34,72,0.47200000000000003,10,27,0.37,20,33,0.606,8,44,18,7,6,21,20,31,90,0.344,2,20,0.1,17,19,0.895,12,41,17,12,1,14,24,2014-11-06,17,3,-18,0.128,8,7,0.27,3,14,-0.28900000000000003,-4,3,1,-5,5,7,-4,528.0,71.0,170.0,3.0,369.0,-37.0,2.307,0.24100000000000016,71.0,41.0,161.0,58.0,2.216,0.78,117.0,24.0,161.0,37.0,3.672,-0.10599999999999987,54.0,-3.0,216.0,37.0,109.0,22.0,43.0,-1.0,28.0,5.0,85.0,19.0,123.0,8.0
826,826,826,740,HOU,7,2014-11-08,Home,GSW,L,87,98,30,86,0.349,10,42,0.23800000000000002,17,21,0.81,16,46,13,14,0,22,17,39,87,0.44799999999999995,9,28,0.321,11,17,0.647,15,54,22,11,8,26,19,2014-11-08,-11,-9,-1,-0.09900000000000003,1,14,-0.08300000000000002,6,4,0.16300000000000006,1,-8,-9,3,-8,-4,-2,626.0,88.0,204.0,6.0,441.0,-55.0,2.779,0.36900000000000016,81.0,49.0,188.0,65.0,2.5860000000000003,1.05,137.0,27.0,194.0,51.0,4.2780000000000005,-0.3949999999999999,62.0,-7.0,260.0,40.0,127.0,23.0,50.0,-6.0,34.0,10.0,106.0,26.0,143.0,4.0
827,827,827,820,HOU,8,2014-11-12,Away,MIN,W,113,101,43,89,0.483,13,28,0.46399999999999997,14,19,0.737,13,40,25,7,7,13,29,36,81,0.444,6,12,0.5,23,30,0.767,9,41,22,6,6,13,17,2014-11-12,12,7,8,0.03899999999999998,7,16,-0.035999999999999976,-9,-11,-0.030000000000000027,4,-1,3,1,1,0,12,713.0,77.0,234.0,-3.0,527.0,-56.0,3.128,0.27000000000000013,91.0,50.0,230.0,79.0,2.8240000000000003,0.9670000000000001,154.0,33.0,215.0,55.0,5.088000000000001,-0.23199999999999985,78.0,-6.0,306.0,32.0,140.0,14.0,64.0,-3.0,34.0,2.0,128.0,22.0,160.0,2.0
828,828,828,910,HOU,9,2014-11-14,Home,PHI,W,88,87,29,78,0.3720000000000001,7,34,0.20600000000000002,23,37,0.622,13,47,16,17,11,21,25,34,80,0.425,7,21,0.33299999999999996,12,18,0.667,14,46,19,10,5,23,28,2014-11-14,1,-5,-2,-0.05299999999999988,0,13,-0.12700000000000006,11,19,-0.04500000000000004,-1,1,-3,7,6,-2,-3,826.0,89.0,277.0,4.0,616.0,-48.0,3.611,0.3090000000000001,104.0,57.0,258.0,95.0,3.2880000000000003,0.931,168.0,24.0,234.0,44.0,5.825000000000001,-0.2619999999999999,91.0,-2.0,346.0,31.0,165.0,17.0,71.0,-2.0,41.0,3.0,141.0,22.0,189.0,14.0
829,829,829,1010,HOU,10,2014-11-16,Away,OKC,W,69,65,23,80,0.28800000000000003,7,35,0.2,16,30,0.5329999999999999,22,54,11,5,6,14,23,20,68,0.294,3,19,0.158,22,28,0.7859999999999999,11,45,14,6,15,15,30,2014-11-16,4,3,12,-0.00599999999999995,4,16,0.04200000000000001,-6,2,-0.253,11,9,-3,-1,-9,-1,-7,914.0,90.0,306.0,-1.0,694.0,-50.0,3.9830000000000005,0.2560000000000002,111.0,57.0,292.0,108.0,3.494,0.804,191.0,35.0,271.0,63.0,6.447000000000001,-0.30699999999999994,104.0,-3.0,393.0,32.0,181.0,14.0,88.0,5.0,52.0,9.0,162.0,20.0,214.0,11.0
