,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
378,2838,5147,CHI,51,2016-02-08,Away,CHO,L,91,108,35,90,0.389,10,25,0.4,11,14,0.7859999999999999,8,41,25,5,8,7,22,35,80,0.438,14,36,0.389,24,31,0.774,10,56,20,6,8,13,19,2016-02-08,-17,0,10,-0.04899999999999999,-4,-11,0.01100000000000001,-13,-17,0.0119999999999999,-2,-15,5,-1,0,-6,3
379,2839,5236,CHI,52,2016-02-10,Home,ATL,L,90,113,38,86,0.442,5,14,0.35700000000000004,9,12,0.75,11,45,21,7,3,18,17,43,90,0.478,13,33,0.394,14,15,0.933,11,46,25,16,7,12,14,2016-02-10,-23,-5,-4,-0.035999999999999976,-8,-19,-0.03699999999999998,-5,-3,-0.18300000000000005,0,-1,-4,-9,-4,6,3
380,2840,5334,CHI,53,2016-02-18,Away,CLE,L,95,106,37,93,0.398,8,21,0.381,13,22,0.591,15,49,12,4,4,13,19,42,91,0.462,7,24,0.292,15,17,0.882,11,52,21,8,8,10,22,2016-02-18,-11,-5,2,-0.064,1,-3,0.08900000000000002,-2,5,-0.29100000000000004,4,-3,-9,-4,-4,3,-3
381,2841,5434,CHI,54,2016-02-19,Home,TOR,W,116,106,48,93,0.516,7,16,0.438,13,20,0.65,11,49,32,4,6,9,27,38,88,0.4320000000000001,5,18,0.278,25,34,0.735,11,45,22,7,7,8,19,2016-02-19,10,10,5,0.08399999999999991,2,-2,0.15999999999999998,-12,-14,-0.08499999999999996,0,4,10,-3,-1,1,8
382,2842,5534,CHI,55,2016-02-21,Home,LAL,W,126,115,44,79,0.557,13,19,0.684,25,26,0.962,8,38,30,2,7,8,21,43,93,0.462,7,21,0.333,22,33,0.667,17,44,13,5,4,7,20,2016-02-21,11,1,-14,0.09500000000000003,6,-2,0.35100000000000003,3,-7,0.29499999999999993,-9,-6,17,-3,3,1,1
383,2843,5634,CHI,56,2016-02-24,Home,WAS,W,109,104,44,88,0.5,8,23,0.348,13,16,0.813,7,50,26,6,2,15,22,38,90,0.422,9,28,0.321,19,26,0.731,9,42,19,11,4,11,22,2016-02-24,5,6,-2,0.07800000000000001,-1,-5,0.02699999999999997,-6,-10,0.08199999999999996,-2,8,7,-5,-2,4,0
384,2844,5734,CHI,57,2016-02-26,Away,ATL,L,88,103,32,88,0.364,5,20,0.25,19,22,0.8640000000000001,17,49,19,3,2,20,20,37,89,0.416,7,34,0.206,22,24,0.917,13,48,28,14,11,11,21,2016-02-26,-15,-5,-1,-0.05199999999999999,-2,-14,0.04400000000000001,-3,-2,-0.052999999999999936,4,1,-9,-11,-9,9,-1
385,2845,5834,CHI,58,2016-02-27,Home,POR,L,95,103,39,94,0.415,7,22,0.318,10,12,0.833,10,50,33,4,6,9,21,38,87,0.4370000000000001,5,21,0.238,22,27,0.815,8,47,20,6,7,10,17,2016-02-27,-8,1,7,-0.02200000000000013,2,1,0.08000000000000002,-12,-15,0.018000000000000016,2,3,13,-2,-1,-1,4
386,2846,5934,CHI,59,2016-03-01,Away,MIA,L,111,129,41,90,0.456,11,23,0.478,18,26,0.6920000000000001,8,29,20,10,2,9,22,52,77,0.675,6,12,0.5,19,25,0.76,4,38,28,5,11,15,23,2016-03-01,-18,-11,13,-0.21900000000000003,5,11,-0.02200000000000002,-1,1,-0.06799999999999995,4,-9,-8,5,-9,-6,-1
387,2847,6034,CHI,60,2016-03-02,Away,ORL,L,89,102,38,99,0.384,6,19,0.316,7,11,0.636,5,48,24,6,2,7,17,39,97,0.402,7,21,0.333,17,22,0.773,8,59,25,5,6,10,14,2016-03-02,-13,-1,2,-0.018000000000000016,-1,-2,-0.017000000000000015,-10,-11,-0.137,-3,-11,-1,1,-4,-3,3
388,2848,6147,CHI,61,2016-03-05,Home,HOU,W,108,100,36,79,0.456,9,21,0.429,27,34,0.794,12,53,28,8,4,25,21,35,87,0.402,9,35,0.257,21,30,0.7,11,40,22,17,3,18,27,2016-03-05,8,1,-8,0.05399999999999999,0,-14,0.172,6,4,0.09400000000000008,1,13,6,-9,1,7,-6
389,2849,6236,CHI,62,2016-03-07,Home,MIL,W,100,90,39,78,0.5,10,25,0.4,12,15,0.8,6,44,35,5,11,18,18,36,91,0.396,7,18,0.389,11,17,0.647,18,48,24,7,5,11,19,2016-03-07,10,3,-13,0.10399999999999998,3,7,0.01100000000000001,1,-2,0.15300000000000002,-12,-4,11,-2,6,7,-1
390,2850,6334,CHI,63,2016-03-10,Away,SAS,L,101,109,39,86,0.453,11,22,0.5,12,13,0.923,11,50,23,5,5,21,18,44,93,0.473,6,17,0.353,15,19,0.789,9,40,29,14,4,8,12,2016-03-10,-8,-5,-7,-0.019999999999999962,5,5,0.14700000000000002,-3,-6,0.134,2,10,-6,-9,1,13,6
391,2851,6434,CHI,64,2016-03-11,Home,MIA,L,96,118,38,81,0.469,8,21,0.381,12,15,0.8,7,39,27,7,6,18,14,47,91,0.516,10,18,0.556,14,20,0.7,9,43,30,14,6,8,13,2016-03-11,-22,-9,-10,-0.04700000000000004,-2,3,-0.17500000000000004,-2,-5,0.10000000000000009,-2,-4,-3,-7,0,10,1
392,2852,6534,CHI,65,2016-03-14,Away,TOR,W,109,107,41,83,0.494,9,25,0.36,18,20,0.9,8,38,23,2,7,8,22,37,83,0.446,6,20,0.3,27,31,0.871,10,42,12,5,9,5,18,2016-03-14,2,4,0,0.04799999999999999,3,5,0.06,-9,-11,0.029000000000000026,-2,-4,11,-3,-2,3,4
393,2853,6634,CHI,66,2016-03-16,Away,WAS,L,96,117,35,87,0.402,6,20,0.3,20,23,0.87,9,40,20,10,3,18,20,43,88,0.489,13,21,0.619,18,24,0.75,9,47,25,12,6,15,19,2016-03-16,-21,-8,-1,-0.08699999999999997,-7,-1,-0.319,2,-1,0.12,0,-7,-5,-2,-3,3,1
394,2854,6734,CHI,67,2016-03-17,Home,BRK,W,118,102,46,94,0.489,11,24,0.458,15,15,1.0,16,50,26,6,8,9,16,40,86,0.465,6,21,0.28600000000000003,16,20,0.8,12,39,22,7,3,9,18,2016-03-17,16,6,8,0.023999999999999966,5,3,0.172,-1,-5,0.19999999999999996,4,11,4,-1,5,0,-2
395,2855,6834,CHI,68,2016-03-19,Home,UTA,W,92,85,39,80,0.488,6,19,0.316,8,11,0.727,11,42,24,4,6,11,12,35,86,0.407,8,27,0.29600000000000004,7,12,0.583,15,40,22,5,4,10,14,2016-03-19,7,4,-6,0.08100000000000002,-2,-8,0.019999999999999962,1,-1,0.14400000000000002,-4,2,2,-1,2,1,-2
396,2856,6934,CHI,69,2016-03-21,Home,SAC,W,109,102,41,91,0.451,12,24,0.5,15,23,0.652,11,40,28,13,7,9,16,40,88,0.455,9,29,0.31,13,16,0.813,14,50,23,6,2,19,19,2016-03-21,7,1,3,-0.0040000000000000036,3,-5,0.19,2,7,-0.16099999999999992,-3,-10,5,7,5,-10,-3
397,2857,7034,CHI,70,2016-03-23,Home,NYK,L,107,115,38,82,0.463,15,32,0.469,16,21,0.762,6,34,29,7,5,6,12,45,87,0.517,14,25,0.56,11,15,0.733,14,53,28,4,6,10,16,2016-03-23,-8,-7,-5,-0.05399999999999999,1,7,-0.09100000000000008,5,6,0.029000000000000026,-8,-19,1,3,-1,-4,-4
398,2858,7147,CHI,71,2016-03-24,Away,NYK,L,94,106,37,89,0.416,6,25,0.24,14,18,0.778,7,34,15,9,2,8,14,39,76,0.513,13,30,0.433,15,16,0.938,5,45,19,4,9,17,12,2016-03-24,-12,-2,13,-0.09700000000000003,-7,-5,-0.193,-1,2,-0.15999999999999992,2,-11,-4,5,-7,-9,2
399,2859,7236,CHI,72,2016-03-26,Away,ORL,L,89,111,36,88,0.409,6,24,0.25,11,17,0.647,11,40,20,2,3,13,16,48,89,0.539,7,19,0.368,8,12,0.667,12,50,32,5,7,13,21,2016-03-26,-22,-12,-1,-0.13000000000000006,-1,5,-0.118,3,5,-0.020000000000000018,-1,-10,-12,-3,-4,0,-5
400,2860,7334,CHI,73,2016-03-28,Home,ATL,L,100,102,40,106,0.377,9,22,0.409,11,15,0.733,18,58,22,4,5,7,17,36,85,0.424,5,22,0.227,25,28,0.893,7,48,22,4,13,8,13,2016-03-28,-2,4,21,-0.046999999999999986,4,0,0.18199999999999997,-14,-13,-0.16000000000000003,11,10,0,0,-8,-1,4
401,2861,7434,CHI,74,2016-03-29,Away,IND,W,98,96,37,87,0.425,10,26,0.385,14,16,0.875,12,41,22,5,6,15,19,39,90,0.433,3,19,0.158,15,17,0.882,13,44,20,9,6,11,16,2016-03-29,2,-2,-3,-0.008000000000000007,7,7,0.227,-1,-1,-0.007000000000000006,-1,-3,2,-4,0,4,3
402,2862,7534,CHI,75,2016-03-31,Away,HOU,W,103,100,37,77,0.481,11,24,0.458,18,22,0.818,5,42,28,5,4,15,20,36,90,0.4,9,25,0.36,19,22,0.8640000000000001,13,45,19,5,6,9,19,2016-03-31,3,1,-13,0.08099999999999996,2,-1,0.09800000000000003,-1,0,-0.04600000000000015,-8,-3,9,0,-2,6,1
403,2863,7634,CHI,76,2016-04-02,Home,DET,L,90,94,34,88,0.386,9,25,0.36,13,15,0.867,11,47,21,6,10,11,25,32,76,0.421,10,20,0.5,20,34,0.588,7,45,17,8,2,10,16,2016-04-02,-4,2,12,-0.034999999999999976,-1,5,-0.14,-7,-19,0.279,4,2,4,-2,8,1,9
404,2864,7734,CHI,77,2016-04-03,Away,MIL,W,102,98,39,74,0.527,7,26,0.269,17,22,0.773,6,34,30,10,4,11,16,40,85,0.471,2,7,0.28600000000000003,16,20,0.8,15,44,28,6,7,14,17,2016-04-03,4,-1,-11,0.05600000000000005,5,19,-0.017000000000000015,1,2,-0.027000000000000024,-9,-10,2,4,-3,-3,-1
405,2865,7834,CHI,78,2016-04-05,Away,MEM,L,92,108,34,77,0.442,11,29,0.379,13,19,0.684,13,42,22,6,11,20,20,39,87,0.448,7,19,0.368,23,26,0.885,12,42,18,13,1,11,15,2016-04-05,-16,-5,-10,-0.006000000000000005,4,10,0.01100000000000001,-10,-7,-0.20099999999999996,1,0,4,-7,10,9,5
406,2866,7934,CHI,79,2016-04-07,Away,MIA,L,98,106,35,78,0.449,3,14,0.214,25,28,0.893,12,41,18,6,7,12,12,44,92,0.478,4,14,0.28600000000000003,14,17,0.8240000000000001,15,47,16,8,2,10,20,2016-04-07,-8,-9,-14,-0.02899999999999997,-1,0,-0.07200000000000004,11,11,0.06899999999999995,-3,-6,2,-2,5,2,-8
407,2867,8034,CHI,80,2016-04-09,Home,CLE,W,105,102,40,89,0.449,8,24,0.333,17,21,0.81,13,45,19,8,6,12,22,36,83,0.434,19,40,0.475,11,18,0.611,12,42,24,5,5,15,18,2016-04-09,3,4,6,0.015000000000000013,-11,-16,-0.14199999999999996,6,3,0.19900000000000007,1,3,-5,3,1,-3,4
408,2868,8135,CHI,81,2016-04-11,Away,NOP,W,121,116,44,77,0.5710000000000001,10,23,0.435,23,26,0.885,5,35,29,5,3,9,20,41,80,0.513,12,26,0.462,22,28,0.7859999999999999,10,33,28,8,2,10,23,2016-04-11,5,3,-3,0.05800000000000005,-2,-3,-0.027000000000000024,1,-2,0.09900000000000009,-5,2,1,-3,1,-1,-3
409,2869,8234,CHI,82,2016-04-13,Home,PHI,W,115,105,39,83,0.47,15,24,0.625,22,27,0.815,16,53,27,8,8,17,13,37,81,0.457,17,35,0.486,14,18,0.778,4,31,28,10,7,13,24,2016-04-13,10,2,2,0.012999999999999956,-2,-11,0.139,8,9,0.03699999999999992,12,22,-1,-2,1,4,-11
410,2870,1148,CLE,1,2015-10-27,Away,CHI,L,95,97,38,94,0.404,9,29,0.31,10,17,0.588,11,50,26,5,7,10,21,37,87,0.425,7,19,0.368,16,23,0.696,7,47,13,6,10,13,22,2015-10-27,-2,1,7,-0.020999999999999963,2,10,-0.057999999999999996,-6,-6,-0.10799999999999998,4,3,13,-1,-3,-3,-1
411,2871,2148,CLE,2,2015-10-28,Away,MEM,W,106,76,41,84,0.488,13,29,0.448,11,17,0.647,12,54,29,7,2,19,25,29,82,0.354,2,16,0.125,16,22,0.727,11,40,15,8,3,16,18,2015-10-28,30,12,2,0.134,11,13,0.323,-5,-5,-0.07999999999999996,1,14,14,-1,-1,3,7
412,2872,3148,CLE,3,2015-10-30,Home,MIA,W,102,92,39,86,0.453,6,25,0.24,18,21,0.857,14,49,25,4,4,11,19,33,77,0.429,6,21,0.28600000000000003,20,22,0.909,6,38,21,5,7,13,20,2015-10-30,10,6,9,0.02400000000000002,0,4,-0.04600000000000004,-2,-1,-0.052000000000000046,8,11,4,-1,-3,-2,-1
413,2873,4148,CLE,4,2015-11-02,Away,PHI,W,107,100,42,81,0.519,8,22,0.364,15,20,0.75,7,43,28,5,9,16,19,38,85,0.447,7,24,0.292,17,23,0.7390000000000001,9,37,22,7,5,13,18,2015-11-02,7,4,-4,0.07200000000000001,1,-2,0.07200000000000001,-2,-3,0.010999999999999899,-2,6,6,-2,4,3,1
414,2874,5148,CLE,5,2015-11-04,Home,NYK,W,96,86,33,83,0.398,7,27,0.259,23,32,0.7190000000000001,9,48,21,5,2,11,12,33,84,0.393,8,24,0.333,12,15,0.8,9,40,16,6,7,12,23,2015-11-04,10,0,-1,0.0050000000000000044,-1,3,-0.07400000000000001,11,17,-0.08099999999999996,0,8,5,-1,-5,-1,-11
415,2875,6148,CLE,6,2015-11-06,Home,PHI,W,108,102,45,88,0.511,10,26,0.385,8,12,0.667,11,45,29,9,0,17,20,41,79,0.519,10,23,0.435,10,15,0.667,7,38,23,9,4,16,18,2015-11-06,6,4,9,-0.008000000000000007,0,3,-0.04999999999999999,-2,-3,0.0,4,7,6,0,-4,1,2
416,2876,7148,CLE,7,2015-11-08,Home,IND,W,101,97,38,83,0.458,8,24,0.333,17,25,0.68,11,48,25,5,4,10,20,39,90,0.433,6,18,0.333,13,19,0.684,12,47,22,5,4,7,20,2015-11-08,4,-1,-7,0.025000000000000022,2,6,0.0,4,6,-0.0040000000000000036,-1,1,3,0,0,3,0
417,2877,854,CLE,8,2015-11-10,Home,UTA,W,118,114,37,74,0.5,11,24,0.458,33,43,0.767,11,35,24,9,6,16,21,40,82,0.488,10,22,0.455,24,28,0.857,13,37,30,11,0,16,35,2015-11-10,4,-3,-8,0.01200000000000001,1,2,0.0030000000000000027,9,15,-0.08999999999999997,-2,-2,-6,-2,6,0,-14
418,2878,935,CLE,9,2015-11-13,Away,NYK,W,90,84,33,78,0.423,6,28,0.214,18,31,0.581,12,49,12,6,1,12,19,29,79,0.3670000000000001,9,27,0.333,17,21,0.81,10,46,16,7,4,14,26,2015-11-13,6,4,-1,0.05599999999999988,-3,1,-0.11900000000000002,1,10,-0.2290000000000001,2,3,-4,-1,-3,-2,-7
419,2879,1035,CLE,10,2015-11-14,Away,MIL,L,105,108,37,91,0.407,14,38,0.368,17,27,0.63,14,54,21,6,8,20,24,43,102,0.422,6,16,0.375,16,22,0.727,15,51,20,6,9,12,25,2015-11-14,-3,-6,-11,-0.015000000000000013,8,22,-0.007000000000000006,1,5,-0.09699999999999998,-1,3,1,0,-1,8,-1
420,2880,1149,CLE,11,2015-11-17,Away,DET,L,99,104,38,80,0.475,11,33,0.333,12,20,0.6,3,40,21,8,2,14,25,36,84,0.429,7,21,0.333,25,31,0.8059999999999999,11,48,20,11,1,13,15,2015-11-17,-5,2,-4,0.045999999999999985,4,12,0.0,-13,-11,-0.20599999999999996,-8,-8,1,-3,1,1,10
421,2881,1237,CLE,12,2015-11-19,Home,MIL,W,115,100,40,71,0.563,11,24,0.458,24,30,0.8,13,43,29,3,2,17,24,38,73,0.521,3,8,0.375,21,26,0.8079999999999999,6,22,22,8,2,11,29,2015-11-19,15,2,-2,0.041999999999999926,8,16,0.08300000000000002,3,4,-0.007999999999999896,7,21,7,-5,0,6,-5
422,2882,1335,CLE,13,2015-11-21,Home,ATL,W,109,97,41,85,0.482,11,29,0.379,16,19,0.8420000000000001,11,51,27,4,8,14,22,32,86,0.3720000000000001,11,28,0.393,22,25,0.88,12,38,22,10,4,12,20,2015-11-21,12,9,-1,0.10999999999999988,0,1,-0.014000000000000012,-6,-6,-0.03799999999999992,-1,13,5,-6,4,2,2
423,2883,1435,CLE,14,2015-11-23,Home,ORL,W,117,103,43,81,0.531,18,35,0.514,13,22,0.591,8,41,34,5,3,10,15,40,81,0.494,10,22,0.455,13,21,0.619,9,39,25,6,6,10,21,2015-11-23,14,3,0,0.03700000000000003,8,13,0.059,0,1,-0.028000000000000025,-1,2,9,-1,-3,0,-6
424,2884,1535,CLE,15,2015-11-25,Away,TOR,L,99,103,36,82,0.439,14,29,0.483,13,16,0.813,9,42,22,4,2,10,20,40,79,0.506,11,25,0.44,12,22,0.545,6,40,14,8,5,9,15,2015-11-25,-4,-4,3,-0.067,3,4,0.04299999999999998,1,-6,0.2679999999999999,3,2,8,-4,-3,1,5
425,2885,1635,CLE,16,2015-11-27,Away,CHO,W,95,90,34,81,0.42,8,25,0.32,19,25,0.76,12,50,17,3,2,16,22,33,80,0.413,5,25,0.2,19,25,0.76,7,38,20,7,7,11,25,2015-11-27,5,1,1,0.007000000000000006,3,0,0.12,0,0,0.0,5,12,-3,-4,-5,5,-3
426,2886,1735,CLE,17,2015-11-28,Home,BRK,W,90,88,35,87,0.402,9,27,0.333,11,17,0.647,12,49,20,9,11,19,19,33,81,0.407,4,17,0.235,18,24,0.75,8,46,21,9,4,16,18,2015-11-28,2,2,6,-0.004999999999999949,5,10,0.09800000000000003,-7,-7,-0.10299999999999998,4,3,-1,0,7,3,1
427,2887,1835,CLE,18,2015-12-01,Home,WAS,L,85,97,28,83,0.337,9,30,0.3,20,23,0.87,10,47,15,8,3,18,18,39,83,0.47,7,28,0.25,12,16,0.75,2,39,23,7,5,12,23,2015-12-01,-12,-11,0,-0.13299999999999995,2,2,0.04999999999999999,8,7,0.12,8,8,-8,1,-2,6,-5
428,2888,1935,CLE,19,2015-12-04,Away,NOP,L,108,114,39,89,0.438,10,33,0.303,20,24,0.833,12,43,18,8,1,14,26,42,85,0.494,9,25,0.36,21,31,0.677,11,46,25,10,2,15,25,2015-12-04,-6,-3,4,-0.055999999999999994,1,8,-0.056999999999999995,-1,-7,0.15599999999999992,1,-3,-7,-2,-1,-1,1
429,2889,2035,CLE,20,2015-12-05,Away,MIA,L,84,99,31,85,0.365,6,28,0.214,16,24,0.667,11,36,14,8,1,14,26,37,68,0.544,7,16,0.438,18,29,0.621,3,41,21,5,9,15,25,2015-12-05,-15,-6,17,-0.17900000000000005,-1,12,-0.224,-2,-5,0.04600000000000004,8,-5,-7,3,-8,-1,1
430,2890,2149,CLE,21,2015-12-08,Home,POR,W,105,100,40,79,0.506,9,21,0.429,16,20,0.8,6,30,18,10,4,8,18,40,79,0.506,11,26,0.423,9,16,0.563,10,36,21,3,2,18,25,2015-12-08,5,0,0,0.0,-2,-5,0.006000000000000005,7,4,0.2370000000000001,-4,-6,-3,7,2,-10,-7
431,2891,2237,CLE,22,2015-12-11,Away,ORL,W,111,76,41,72,0.569,11,21,0.524,18,27,0.667,9,45,28,12,0,18,19,28,72,0.389,6,22,0.273,14,20,0.7,6,30,16,8,3,19,24,2015-12-11,35,13,0,0.17999999999999994,5,-1,0.251,4,7,-0.03299999999999992,3,15,12,4,-3,-1,-5
432,2892,2335,CLE,23,2015-12-15,Away,BOS,W,89,77,36,78,0.462,8,23,0.348,9,10,0.9,6,46,17,5,7,14,17,28,87,0.322,9,32,0.281,12,14,0.857,12,41,18,6,6,10,11,2015-12-15,12,8,-9,0.14,-1,-9,0.06699999999999995,-3,-4,0.04300000000000004,-6,5,-1,-1,1,4,6
433,2893,2435,CLE,24,2015-12-17,Home,OKC,W,104,100,41,88,0.466,12,29,0.414,10,13,0.769,16,42,29,6,1,16,22,35,74,0.473,6,20,0.3,24,28,0.857,9,36,23,7,7,12,20,2015-12-17,4,6,14,-0.006999999999999951,6,9,0.11399999999999999,-14,-15,-0.08799999999999997,7,6,6,-1,-6,4,2
434,2894,2535,CLE,25,2015-12-20,Home,PHI,W,108,86,40,85,0.471,11,25,0.44,17,21,0.81,6,40,25,11,6,10,19,30,86,0.349,5,24,0.208,21,30,0.7,16,49,15,6,2,19,22,2015-12-20,22,10,-1,0.122,6,1,0.232,-4,-9,0.1100000000000001,-10,-9,10,5,4,-9,-3
435,2895,2635,CLE,26,2015-12-23,Home,NYK,W,91,84,32,83,0.386,5,22,0.227,22,25,0.88,14,48,23,6,4,7,15,32,82,0.39,5,16,0.313,15,16,0.938,9,44,19,5,7,11,17,2015-12-23,7,0,1,-0.0040000000000000036,0,6,-0.086,7,9,-0.05799999999999994,5,4,4,1,-3,-4,-2
436,2896,2735,CLE,27,2015-12-25,Away,GSW,L,83,89,30,95,0.316,5,30,0.16699999999999998,18,25,0.72,17,55,12,6,4,11,22,32,78,0.41,5,18,0.278,20,27,0.741,8,49,21,7,10,16,19,2015-12-25,-6,-2,17,-0.09399999999999997,0,12,-0.11100000000000004,-2,-2,-0.02100000000000002,9,6,-9,-1,-6,-5,3
437,2897,2835,CLE,28,2015-12-26,Away,POR,L,76,105,28,77,0.364,11,31,0.355,9,15,0.6,9,42,21,4,2,17,20,41,89,0.461,9,22,0.409,14,19,0.737,10,49,28,9,3,8,12,2015-12-26,-29,-13,-12,-0.09700000000000003,2,9,-0.05399999999999999,-5,-4,-0.137,-1,-7,-7,-5,-1,9,8
438,2898,2935,CLE,29,2015-12-28,Away,PHO,W,101,97,33,71,0.465,17,41,0.415,18,25,0.72,10,37,21,8,8,17,18,36,79,0.456,11,25,0.44,14,20,0.7,14,44,20,8,1,16,23,2015-12-28,4,-3,-8,0.009000000000000008,6,16,-0.025000000000000022,4,5,0.020000000000000018,-4,-7,1,0,7,1,-5
439,2899,3035,CLE,30,2015-12-29,Away,DEN,W,93,87,38,86,0.442,4,22,0.182,13,22,0.591,9,44,17,12,3,12,16,37,89,0.416,5,24,0.208,8,11,0.727,12,52,18,8,6,18,19,2015-12-29,6,1,-3,0.026000000000000023,-1,-2,-0.025999999999999995,5,11,-0.136,-3,-8,-1,4,-3,-6,-3
440,2900,3149,CLE,31,2016-01-02,Home,ORL,W,104,79,34,82,0.415,12,37,0.324,24,39,0.615,12,53,24,6,1,4,17,29,76,0.382,6,25,0.24,15,17,0.882,5,45,16,1,2,14,29,2016-01-02,25,5,6,0.032999999999999974,6,12,0.08400000000000002,9,22,-0.267,7,8,8,5,-1,-10,-12
441,2901,3237,CLE,32,2016-01-04,Home,TOR,W,122,100,41,74,0.5539999999999999,17,33,0.515,23,26,0.885,11,40,25,6,4,13,22,36,73,0.493,8,19,0.421,20,29,0.69,8,26,24,9,5,9,19,2016-01-04,22,5,1,0.06099999999999994,9,14,0.09400000000000003,3,-3,0.19500000000000006,3,14,1,-3,-1,4,3
442,2902,3335,CLE,33,2016-01-06,Away,WAS,W,121,115,48,89,0.539,12,29,0.414,13,19,0.684,13,44,16,9,3,10,20,42,76,0.5529999999999999,14,24,0.583,17,27,0.63,5,33,31,7,1,12,18,2016-01-06,6,6,13,-0.013999999999999901,-2,5,-0.16899999999999998,-4,-8,0.05400000000000005,8,11,-15,2,2,-2,2
443,2903,3435,CLE,34,2016-01-08,Away,MIN,W,125,99,43,81,0.531,13,27,0.481,26,29,0.897,10,43,23,8,5,11,19,36,79,0.456,7,16,0.438,20,26,0.769,7,33,24,8,2,12,21,2016-01-08,26,7,2,0.07500000000000001,6,11,0.04299999999999998,6,3,0.128,3,10,-1,0,3,-1,-2
444,2904,3535,CLE,35,2016-01-10,Away,PHI,W,95,85,35,90,0.389,9,32,0.281,16,23,0.696,13,51,20,9,2,10,16,35,77,0.455,6,18,0.333,9,19,0.474,7,48,22,6,7,19,18,2016-01-10,10,0,13,-0.066,3,14,-0.05199999999999999,7,4,0.22199999999999998,6,3,-2,3,-5,-9,-2
445,2905,3635,CLE,36,2016-01-12,Away,DAL,W,110,107,40,97,0.412,17,44,0.386,13,16,0.813,17,46,28,12,4,9,21,39,79,0.494,11,28,0.393,18,22,0.818,7,44,25,4,7,16,16,2016-01-12,3,1,18,-0.08200000000000002,6,16,-0.007000000000000006,-5,-6,-0.0050000000000000044,10,2,3,8,-3,-7,5
446,2906,3735,CLE,37,2016-01-14,Away,SAS,L,95,99,38,82,0.463,10,26,0.385,9,11,0.818,9,43,15,4,2,17,23,38,83,0.458,5,17,0.294,18,22,0.818,11,45,17,6,7,11,16,2016-01-14,-4,0,-1,0.0050000000000000044,5,9,0.09100000000000003,-9,-11,0.0,-2,-2,-2,-2,-5,6,7
447,2907,3835,CLE,38,2016-01-15,Away,HOU,W,91,77,34,87,0.391,8,35,0.229,15,23,0.652,17,49,19,10,6,14,24,26,74,0.35100000000000003,6,25,0.24,19,29,0.655,10,40,15,10,6,18,20,2016-01-15,14,8,13,0.03999999999999998,2,10,-0.010999999999999982,-4,-6,-0.0030000000000000027,7,9,4,0,0,-4,4
448,2908,3935,CLE,39,2016-01-18,Home,GSW,L,98,132,37,77,0.481,7,19,0.368,17,25,0.68,8,36,22,3,4,15,25,46,85,0.541,19,40,0.475,21,27,0.778,6,37,33,7,2,8,25,2016-01-18,-34,-9,-8,-0.06000000000000005,-12,-21,-0.10699999999999998,-4,-2,-0.09799999999999998,2,-1,-11,-4,2,7,0
449,2909,4035,CLE,40,2016-01-20,Away,BRK,W,91,78,36,77,0.468,5,17,0.294,14,20,0.7,6,45,15,6,3,13,13,35,84,0.417,4,19,0.211,4,8,0.5,9,39,20,4,4,12,16,2016-01-20,13,1,-7,0.051000000000000045,1,-2,0.08299999999999999,10,12,0.19999999999999996,-3,6,-5,2,-1,1,-3
450,2910,4149,CLE,41,2016-01-21,Home,LAC,W,115,102,42,83,0.506,13,28,0.464,18,24,0.75,14,47,29,5,2,13,31,36,80,0.45,6,25,0.24,24,36,0.667,8,35,19,9,3,9,21,2016-01-21,13,6,3,0.055999999999999994,7,3,0.22400000000000003,-6,-12,0.08299999999999996,6,12,10,-4,-1,4,10
451,2911,4237,CLE,42,2016-01-23,Home,CHI,L,83,96,35,94,0.3720000000000001,4,24,0.16699999999999998,9,22,0.409,16,48,17,5,5,4,18,38,87,0.4370000000000001,7,17,0.412,13,15,0.867,13,53,21,2,5,7,18,2016-01-23,-13,-3,7,-0.065,-3,7,-0.245,-4,7,-0.458,3,-5,-4,3,0,-3,0
452,2912,4335,CLE,43,2016-01-25,Home,MIN,W,114,107,45,89,0.506,11,31,0.355,13,20,0.65,12,43,30,7,3,15,18,41,84,0.488,4,16,0.25,21,23,0.913,8,38,28,10,2,10,24,2016-01-25,7,4,5,0.018000000000000016,7,15,0.10499999999999998,-8,-3,-0.263,4,5,2,-3,1,5,-6
