,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
15,7395,1690,ATL,16,2017-11-18,Home,BOS,L,99,110,37,78,0.474,9,24,0.375,16,20,0.8,6,35,24,7,1,13,19,39,82,0.476,16,34,0.471,16,20,0.8,9,41,21,9,6,15,22,2017-11-18,-11,-2,-4,-0.0020000000000000018,-7,-10,-0.09599999999999997,0,0,0.0,-3,-6,3,-2,-5,-2,-3
16,7396,1790,ATL,17,2017-11-20,Away,SAS,L,85,96,37,85,0.435,8,30,0.267,3,8,0.375,9,38,21,7,7,15,15,40,89,0.449,10,31,0.32299999999999995,6,6,1.0,14,52,29,7,5,18,17,2017-11-20,-11,-3,-4,-0.014000000000000012,-2,-1,-0.05599999999999994,-3,2,-0.625,-5,-14,-8,0,2,-3,-2
17,7397,1890,ATL,18,2017-11-22,Home,LAC,L,103,116,40,83,0.482,10,29,0.345,13,15,0.867,9,36,26,10,2,15,20,44,76,0.579,15,30,0.5,13,19,0.684,6,33,30,7,4,15,15,2017-11-22,-13,-4,7,-0.09699999999999998,-5,-1,-0.15500000000000003,0,-4,0.18299999999999994,3,3,-4,3,-2,0,5
18,7398,1990,ATL,19,2017-11-24,Home,NYK,W,116,104,47,99,0.475,13,31,0.419,9,12,0.75,13,40,30,7,2,9,16,40,79,0.506,12,30,0.4,12,14,0.857,5,38,30,1,9,20,19,2017-11-24,12,7,20,-0.031000000000000028,1,1,0.01899999999999996,-3,-2,-0.10699999999999998,8,2,0,6,-7,-11,-3
19,7399,2090,ATL,20,2017-11-25,Home,TOR,L,78,112,26,75,0.34700000000000003,6,27,0.222,20,23,0.87,7,32,18,9,1,18,15,46,84,0.5479999999999999,13,32,0.406,7,9,0.778,11,46,31,10,3,16,22,2017-11-25,-34,-20,-9,-0.2009999999999999,-7,-5,-0.18400000000000002,13,14,0.09199999999999997,-4,-14,-13,-1,-2,2,-7
20,7400,21129,ATL,21,2017-11-30,Home,CLE,L,114,121,41,79,0.519,12,31,0.387,20,24,0.833,8,29,24,9,4,17,20,41,79,0.519,18,39,0.462,21,27,0.778,12,40,30,9,5,19,20,2017-11-30,-7,0,0,0.0,-6,-8,-0.07500000000000001,-1,-3,0.05499999999999994,-4,-11,-6,0,-1,-2,0
21,7401,22106,ATL,22,2017-12-02,Away,BRK,W,114,102,47,99,0.475,10,27,0.37,10,14,0.7140000000000001,13,47,18,12,5,8,19,34,82,0.415,17,42,0.405,17,21,0.81,12,46,26,1,8,19,18,2017-12-02,12,13,17,0.06,-7,-15,-0.03500000000000003,-7,-7,-0.09599999999999997,1,1,-8,11,-3,-11,1
22,7402,2390,ATL,23,2017-12-04,Home,BRK,L,90,110,30,82,0.366,9,30,0.3,21,27,0.778,9,38,18,9,2,18,19,41,85,0.482,15,36,0.417,13,15,0.867,12,52,29,7,6,22,28,2017-12-04,-20,-11,-3,-0.11599999999999999,-6,-6,-0.11699999999999999,8,12,-0.08899999999999997,-3,-14,-11,2,-4,-4,-9
23,7403,2490,ATL,24,2017-12-06,Away,ORL,L,106,110,40,93,0.43,11,27,0.407,15,20,0.75,11,49,25,7,3,17,16,46,98,0.469,6,28,0.214,12,18,0.667,13,52,17,9,7,16,23,2017-12-06,-4,-6,-5,-0.03899999999999998,5,-1,0.19299999999999998,3,2,0.08299999999999996,-2,-3,8,-2,-4,1,-7
24,7404,2590,ATL,25,2017-12-09,Home,ORL,W,117,110,41,80,0.513,17,33,0.515,18,25,0.72,9,40,33,7,6,12,13,45,92,0.489,13,34,0.382,7,8,0.875,10,39,39,7,2,12,24,2017-12-09,7,-4,-12,0.02400000000000002,4,-1,0.133,11,17,-0.15500000000000003,-1,1,-6,0,4,0,-11
25,7405,2690,ATL,26,2017-12-10,Away,NYK,L,107,111,37,77,0.481,9,31,0.29,24,30,0.8,6,35,22,5,4,16,28,39,80,0.488,5,17,0.294,28,34,0.8240000000000001,6,33,16,9,4,12,30,2017-12-10,-4,-2,-3,-0.007000000000000006,4,14,-0.0040000000000000036,-4,-4,-0.02400000000000002,0,2,6,-4,0,4,-2
26,7406,2790,ATL,27,2017-12-12,Away,CLE,L,114,123,43,92,0.467,16,36,0.444,12,13,0.923,10,37,26,8,4,10,17,48,86,0.5579999999999999,20,38,0.526,7,10,0.7,6,37,35,5,2,13,18,2017-12-12,-9,-5,6,-0.09099999999999991,-4,-2,-0.08200000000000002,5,3,0.2230000000000001,4,0,-9,3,2,-3,-1
27,7407,2890,ATL,28,2017-12-14,Home,DET,L,91,105,32,70,0.457,11,31,0.355,16,26,0.615,7,34,28,6,6,16,12,41,90,0.456,13,30,0.433,10,12,0.833,14,46,26,10,3,15,23,2017-12-14,-14,-9,-20,0.0010000000000000009,-2,1,-0.07800000000000001,6,14,-0.21799999999999997,-7,-12,2,-4,3,1,-11
28,7408,2990,ATL,29,2017-12-15,Away,MEM,L,94,96,34,77,0.442,12,31,0.387,14,16,0.875,7,35,27,12,5,17,19,36,78,0.462,12,25,0.48,12,17,0.706,10,43,21,12,6,21,24,2017-12-15,-2,-2,-1,-0.020000000000000018,0,6,-0.09299999999999997,2,-1,0.16900000000000004,-3,-8,6,0,-1,-4,-5
29,7409,3090,ATL,30,2017-12-18,Home,MIA,W,110,104,38,83,0.458,8,22,0.364,26,31,0.8390000000000001,10,39,25,8,6,12,23,36,79,0.456,7,25,0.28,25,30,0.833,8,42,19,9,6,19,28,2017-12-18,6,2,4,0.0020000000000000018,1,-3,0.08399999999999996,1,1,0.006000000000000116,2,-3,6,-1,0,-7,-5
30,7410,31129,ATL,31,2017-12-20,Home,IND,L,95,105,35,80,0.438,8,29,0.276,17,20,0.85,10,42,27,5,6,13,17,40,82,0.488,7,21,0.333,18,19,0.947,8,37,19,5,5,9,18,2017-12-20,-10,-5,-2,-0.04999999999999999,1,8,-0.056999999999999995,-1,1,-0.09699999999999998,2,5,8,0,1,4,-1
31,7411,32106,ATL,32,2017-12-22,Away,OKC,L,117,120,44,85,0.518,15,32,0.469,14,17,0.8240000000000001,7,27,28,12,3,15,24,44,82,0.537,13,25,0.52,19,31,0.613,15,40,24,11,5,19,18,2017-12-22,-3,0,3,-0.019000000000000017,2,7,-0.051000000000000045,-5,-14,0.21100000000000008,-8,-13,4,1,-2,-4,6
32,7412,3390,ATL,33,2017-12-23,Home,DAL,W,112,107,42,75,0.56,10,24,0.417,18,22,0.818,6,38,29,5,2,15,19,43,85,0.506,9,33,0.273,12,15,0.8,7,30,31,8,3,10,17,2017-12-23,5,-1,-10,0.05400000000000005,1,-9,0.14399999999999996,6,7,0.017999999999999905,-1,8,-2,-3,-1,5,2
33,7413,3490,ATL,34,2017-12-27,Home,WAS,W,113,99,41,94,0.436,11,37,0.297,20,29,0.69,16,53,28,7,7,11,21,35,81,0.4320000000000001,9,24,0.375,20,26,0.769,9,40,24,6,5,13,24,2017-12-27,14,6,13,0.0039999999999998925,2,13,-0.07800000000000001,0,3,-0.07900000000000007,7,13,4,1,2,-2,-3
34,7414,3590,ATL,35,2017-12-29,Away,TOR,L,98,111,38,88,0.4320000000000001,9,24,0.375,13,20,0.65,14,48,21,6,7,18,15,46,105,0.438,13,37,0.35100000000000003,6,8,0.75,19,51,22,9,15,11,22,2017-12-29,-13,-8,-17,-0.005999999999999894,-4,-13,0.023999999999999966,7,12,-0.09999999999999998,-5,-3,-1,-3,-8,7,-7
35,7415,3690,ATL,36,2017-12-30,Home,POR,W,104,89,40,89,0.449,14,30,0.467,10,15,0.667,13,45,29,12,3,13,16,36,85,0.424,7,25,0.28,10,13,0.769,15,46,19,9,8,20,18,2017-12-30,15,4,4,0.025000000000000022,7,5,0.187,0,2,-0.10199999999999998,-2,-1,10,3,-5,-7,-2
36,7416,3790,ATL,37,2018-01-02,Away,PHO,L,103,104,36,87,0.414,10,31,0.32299999999999995,21,25,0.84,17,40,18,11,3,16,22,39,77,0.506,7,22,0.318,19,27,0.7040000000000001,11,47,24,7,4,21,22,2018-01-02,-1,-3,10,-0.09200000000000003,3,9,0.004999999999999949,2,-2,0.1359999999999999,6,-7,-6,4,-1,-5,0
37,7417,3890,ATL,38,2018-01-05,Away,POR,L,89,110,30,83,0.361,8,26,0.308,21,25,0.84,11,39,14,7,5,16,16,43,80,0.5379999999999999,13,30,0.433,11,14,0.7859999999999999,6,44,30,11,5,15,20,2018-01-05,-21,-13,3,-0.17699999999999994,-5,-4,-0.125,10,11,0.05400000000000005,5,-5,-16,-4,0,1,-4
38,7418,3990,ATL,39,2018-01-07,Away,LAL,L,113,132,41,94,0.436,12,34,0.353,19,23,0.826,10,37,22,5,4,15,16,48,86,0.5579999999999999,16,36,0.444,20,25,0.8,6,49,32,13,6,18,25,2018-01-07,-19,-7,8,-0.12199999999999994,-4,-2,-0.09100000000000003,-1,-2,0.025999999999999912,4,-12,-10,-8,-2,-3,-9
39,7419,4090,ATL,40,2018-01-08,Away,LAC,L,107,108,38,96,0.396,10,37,0.27,21,29,0.7240000000000001,19,56,20,9,8,14,26,38,85,0.447,9,18,0.5,23,34,0.6759999999999999,14,47,16,10,9,16,25,2018-01-08,-1,0,11,-0.05099999999999999,1,19,-0.22999999999999998,-2,-5,0.048000000000000154,5,9,4,-1,-1,-2,1
40,7420,41129,ATL,41,2018-01-10,Away,DEN,W,110,97,40,80,0.5,12,27,0.444,18,18,1.0,6,44,25,6,4,16,23,38,95,0.4,9,37,0.243,12,20,0.6,14,40,27,13,6,12,18,2018-01-10,13,2,-15,0.09999999999999998,3,-10,0.201,6,-2,0.4,-8,4,-2,-7,-2,4,5
41,7421,42106,ATL,42,2018-01-12,Home,BRK,L,105,110,37,80,0.463,11,28,0.393,20,26,0.769,8,46,21,6,3,18,25,40,87,0.46,13,34,0.382,17,26,0.654,13,43,29,8,1,14,24,2018-01-12,-5,-3,-7,0.0030000000000000027,-2,-6,0.01100000000000001,3,0,0.11499999999999999,-5,3,-8,-2,2,4,1
42,7422,4390,ATL,43,2018-01-15,Home,SAS,W,102,99,40,86,0.465,9,25,0.36,13,14,0.929,11,50,23,8,2,15,23,37,87,0.425,8,22,0.364,17,20,0.85,8,37,24,12,5,9,13,2018-01-15,3,3,-1,0.040000000000000036,1,3,-0.0040000000000000036,-4,-6,0.07900000000000007,3,13,-1,-4,-3,6,10
43,7423,4490,ATL,44,2018-01-17,Home,NOP,W,94,93,37,89,0.416,10,40,0.25,10,13,0.769,12,43,32,5,3,10,22,35,80,0.438,10,27,0.37,13,19,0.684,9,43,27,5,6,12,20,2018-01-17,1,2,9,-0.02200000000000002,0,13,-0.12,-3,-6,0.08499999999999996,3,0,5,0,-3,-2,2
44,7424,4590,ATL,45,2018-01-20,Home,CHI,L,97,113,35,92,0.38,11,48,0.229,16,23,0.696,9,45,27,5,4,13,21,40,80,0.5,14,32,0.438,19,21,0.905,4,48,31,8,1,16,23,2018-01-20,-16,-5,12,-0.12,-3,16,-0.209,-3,2,-0.20900000000000007,5,-3,-4,-3,3,-3,-2
45,7425,4690,ATL,46,2018-01-22,Home,UTA,W,104,90,40,83,0.482,12,26,0.462,12,12,1.0,10,44,24,8,5,17,24,33,76,0.434,4,15,0.267,20,28,0.7140000000000001,7,39,20,8,6,16,15,2018-01-22,14,7,7,0.04799999999999999,8,11,0.195,-8,-16,0.2859999999999999,3,5,4,0,-1,1,9
46,7426,4790,ATL,47,2018-01-24,Home,TOR,L,93,108,37,94,0.394,7,21,0.333,12,17,0.706,12,47,19,8,9,16,21,39,89,0.438,14,36,0.389,16,25,0.64,12,52,25,10,12,17,22,2018-01-24,-15,-2,5,-0.043999999999999984,-7,-15,-0.055999999999999994,-4,-8,0.06599999999999995,0,-5,-6,-2,-3,-1,-1
47,7427,4890,ATL,48,2018-01-26,Away,CHO,L,110,121,37,79,0.468,15,30,0.5,21,25,0.84,6,39,23,6,5,20,26,40,88,0.455,13,34,0.382,28,32,0.875,11,43,25,13,8,11,25,2018-01-26,-11,-3,-9,0.013000000000000012,2,-4,0.118,-7,-7,-0.03500000000000003,-5,-4,-2,-7,-3,9,1
48,7428,4990,ATL,49,2018-01-27,Home,WAS,L,104,129,38,88,0.4320000000000001,12,43,0.279,16,21,0.762,11,32,24,2,4,12,15,49,85,0.5760000000000001,18,32,0.563,13,14,0.929,7,38,40,7,6,12,21,2018-01-27,-25,-11,3,-0.14399999999999996,-6,11,-0.2839999999999999,3,7,-0.16700000000000004,4,-6,-16,-5,-2,0,-6
49,7429,5090,ATL,50,2018-01-29,Home,MIN,W,105,100,39,79,0.494,13,34,0.382,14,16,0.875,8,44,27,8,8,21,18,39,83,0.47,7,19,0.368,15,18,0.833,7,35,24,15,5,13,18,2018-01-29,5,0,-4,0.02400000000000002,6,15,0.014000000000000012,-1,-2,0.04200000000000004,1,9,3,-7,3,8,0
50,7430,51129,ATL,51,2018-01-31,Home,CHO,L,110,123,39,77,0.506,12,32,0.375,20,22,0.909,4,29,26,5,4,9,16,46,90,0.511,17,32,0.531,14,18,0.778,12,42,29,6,1,10,21,2018-01-31,-13,-7,-13,-0.0050000000000000044,-5,0,-0.15600000000000003,6,4,0.131,-8,-13,-3,-1,3,-1,-5
51,7431,52106,ATL,52,2018-02-02,Away,BOS,L,110,119,34,80,0.425,11,31,0.355,31,34,0.912,4,36,21,6,4,12,18,45,89,0.506,11,24,0.458,18,20,0.9,7,42,26,8,3,11,23,2018-02-02,-9,-11,-9,-0.08100000000000002,0,7,-0.10300000000000004,13,14,0.01200000000000001,-3,-6,-5,-2,1,1,-5
52,7432,5390,ATL,53,2018-02-04,Away,NYK,W,99,96,35,87,0.402,15,33,0.455,14,19,0.737,13,44,25,6,3,16,12,41,94,0.436,5,23,0.217,9,15,0.6,16,48,16,10,8,15,16,2018-02-04,3,-6,-7,-0.033999999999999975,10,10,0.23800000000000002,5,4,0.137,-3,-4,9,-4,-5,1,-4
53,7433,5490,ATL,54,2018-02-06,Home,MEM,W,108,82,42,83,0.506,8,25,0.32,16,21,0.762,8,36,29,13,5,13,16,34,79,0.43,4,22,0.182,10,13,0.769,9,37,23,7,5,25,24,2018-02-06,26,8,4,0.07600000000000001,4,3,0.138,6,8,-0.007000000000000006,-1,-1,6,6,0,-12,-8
54,7434,5590,ATL,55,2018-02-08,Away,ORL,L,98,100,37,87,0.425,12,30,0.4,12,18,0.667,9,46,25,4,7,17,23,36,84,0.429,9,29,0.31,19,22,0.8640000000000001,8,36,20,10,6,13,22,2018-02-08,-2,1,3,-0.0040000000000000036,3,1,0.09000000000000002,-7,-4,-0.19700000000000006,1,10,5,-6,1,4,1
55,7435,5690,ATL,56,2018-02-09,Home,CLE,L,107,123,37,83,0.446,16,44,0.364,17,19,0.895,6,42,20,4,4,12,18,46,86,0.535,15,35,0.429,16,24,0.667,6,43,31,8,4,9,17,2018-02-09,-16,-9,-3,-0.08900000000000002,1,9,-0.065,1,-5,0.22799999999999998,0,-1,-11,-4,0,3,1
56,7436,5790,ATL,57,2018-02-11,Home,DET,W,118,115,38,78,0.487,10,29,0.345,32,37,0.865,4,35,27,10,3,13,26,38,83,0.458,13,33,0.394,26,33,0.7879999999999999,12,40,30,6,4,15,28,2018-02-11,3,0,-5,0.02899999999999997,-3,-4,-0.049000000000000044,6,4,0.07700000000000007,-8,-5,-3,4,-1,-2,-2
57,7437,5890,ATL,58,2018-02-13,Away,MIL,L,92,97,33,86,0.384,12,35,0.343,14,20,0.7,14,50,21,7,6,12,14,38,88,0.4320000000000001,8,25,0.32,13,17,0.765,14,48,23,6,10,10,18,2018-02-13,-5,-5,-2,-0.0480000000000001,4,10,0.02300000000000002,1,3,-0.06500000000000006,0,2,-2,1,-4,2,-4
58,7438,5990,ATL,59,2018-02-14,Away,DET,L,98,104,38,89,0.4270000000000001,6,33,0.182,16,19,0.8420000000000001,8,43,25,9,4,11,21,35,83,0.422,13,33,0.394,21,25,0.84,10,47,26,3,5,16,18,2018-02-14,-6,3,6,0.0050000000000001155,-7,0,-0.21200000000000002,-5,-6,0.002000000000000113,-2,-4,-1,6,-1,-5,3
59,7439,6090,ATL,60,2018-02-23,Away,IND,L,93,116,37,82,0.451,7,31,0.226,12,19,0.632,6,40,14,9,7,22,20,48,101,0.475,9,28,0.321,11,13,0.846,15,57,30,17,3,17,20,2018-02-23,-23,-11,-19,-0.023999999999999966,-2,3,-0.095,1,6,-0.21399999999999997,-9,-17,-16,-8,4,5,0
60,7440,61129,ATL,61,2018-02-26,Home,LAL,L,104,123,36,96,0.375,8,36,0.222,24,34,0.706,8,41,21,14,3,11,17,47,90,0.522,15,33,0.455,14,19,0.737,10,59,28,8,6,23,23,2018-02-26,-19,-11,6,-0.14700000000000002,-7,3,-0.233,10,15,-0.031000000000000028,-2,-18,-7,6,-3,-12,-6
61,7441,62106,ATL,62,2018-02-28,Home,IND,W,107,102,38,87,0.4370000000000001,9,29,0.31,22,27,0.815,15,49,21,13,11,21,23,38,90,0.422,11,32,0.344,15,20,0.75,11,43,21,13,5,24,20,2018-02-28,5,0,-3,0.015000000000000124,-2,-3,-0.033999999999999975,7,7,0.06499999999999995,4,6,0,0,6,-3,3
62,7442,6390,ATL,63,2018-03-02,Home,GSW,L,109,114,38,86,0.442,15,35,0.429,18,20,0.9,3,35,21,10,2,19,21,42,79,0.532,11,31,0.355,19,22,0.8640000000000001,2,35,33,12,5,18,20,2018-03-02,-5,-4,7,-0.09000000000000002,4,4,0.07400000000000001,-1,-2,0.03599999999999992,1,0,-12,-2,-3,1,1
63,7443,6490,ATL,64,2018-03-04,Home,PHO,W,113,112,43,94,0.457,17,33,0.515,10,12,0.833,9,49,23,7,5,16,18,46,92,0.5,11,26,0.423,9,15,0.6,5,41,33,6,6,14,19,2018-03-04,1,-3,2,-0.04299999999999998,6,7,0.09200000000000003,1,-3,0.23299999999999998,4,8,-10,1,-1,2,-1
64,7444,6590,ATL,65,2018-03-06,Away,TOR,L,90,106,34,80,0.425,6,21,0.28600000000000003,16,21,0.762,12,44,22,8,6,21,25,34,88,0.386,10,36,0.278,28,33,0.848,17,45,25,12,8,12,21,2018-03-06,-16,0,-8,0.03899999999999998,-4,-15,0.008000000000000007,-12,-12,-0.08599999999999997,-5,-1,-3,-4,-2,9,4
65,7445,6690,ATL,66,2018-03-09,Away,IND,L,87,112,34,82,0.415,10,33,0.303,9,10,0.9,6,35,21,11,4,18,13,45,91,0.495,14,28,0.5,8,10,0.8,9,49,21,11,3,16,16,2018-03-09,-25,-11,-9,-0.08000000000000002,-4,5,-0.197,1,0,0.09999999999999998,-3,-14,0,0,1,2,-3
66,7446,6790,ATL,67,2018-03-11,Home,CHI,L,122,129,42,82,0.512,19,40,0.475,19,22,0.8640000000000001,5,42,32,2,5,15,14,48,98,0.49,17,37,0.459,16,19,0.8420000000000001,13,47,31,10,4,5,24,2018-03-11,-7,-6,-16,0.02200000000000002,2,3,0.01599999999999996,3,3,0.02200000000000002,-8,-5,1,-8,1,10,-10
67,7447,6890,ATL,68,2018-03-13,Home,OKC,L,107,119,37,87,0.425,13,31,0.419,20,24,0.833,13,47,26,5,5,15,25,42,89,0.472,16,35,0.457,19,25,0.76,9,38,27,9,11,7,21,2018-03-13,-12,-5,-2,-0.046999999999999986,-3,-4,-0.038000000000000034,1,-1,0.07299999999999995,4,9,-1,-4,-6,8,4
68,7448,6990,ATL,69,2018-03-15,Home,CHO,L,117,129,42,90,0.467,16,36,0.444,17,26,0.654,6,46,30,5,2,11,27,46,87,0.529,17,33,0.515,20,30,0.667,6,45,30,3,3,10,21,2018-03-15,-12,-4,3,-0.062,-1,3,-0.07100000000000001,-3,-4,-0.013000000000000012,0,1,0,2,-1,1,6
69,7449,7090,ATL,70,2018-03-17,Away,MIL,L,117,122,39,85,0.459,12,36,0.333,27,28,0.964,8,44,23,7,4,19,25,41,86,0.477,11,25,0.44,29,32,0.906,9,44,31,12,8,12,24,2018-03-17,-5,-2,-1,-0.01799999999999996,1,11,-0.10699999999999998,-2,-4,0.05799999999999994,-1,0,-8,-5,-4,7,1
