,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,differential_Points,average_Points,average_Opp.Points,average_differential_Points,differential_FieldGoals,average_FieldGoals,average_Opp.FieldGoals,average_differential_FieldGoals,differential_FieldGoalsAttempted,average_FieldGoalsAttempted,average_Opp.FieldGoalsAttempted,average_differential_FieldGoalsAttempted,differential_FieldGoals.,average_FieldGoals.,average_Opp.FieldGoals.,average_differential_FieldGoals.,differential_3PointShots,average_3PointShots,average_Opp.3PointShots,average_differential_3PointShots,differential_3PointShotsAttempted,average_3PointShotsAttempted,average_Opp.3PointShotsAttempted,average_differential_3PointShotsAttempted,differential_3PointShots.,average_3PointShots.,average_Opp.3PointShots.,average_differential_3PointShots.,differential_FreeThrows,average_FreeThrows,average_Opp.FreeThrows,average_differential_FreeThrows,differential_FreeThrowsAttempted,average_FreeThrowsAttempted,average_Opp.FreeThrowsAttempted,average_differential_FreeThrowsAttempted,differential_FreeThrows.,average_FreeThrows.,average_Opp.FreeThrows.,average_differential_FreeThrows.,differential_OffRebounds,average_OffRebounds,average_Opp.OffRebounds,average_differential_OffRebounds,differential_TotalRebounds,average_TotalRebounds,average_Opp.TotalRebounds,average_differential_TotalRebounds,differential_Assists,average_Assists,average_Opp.Assists,average_differential_Assists,differential_Steals,average_Steals,average_Opp.Steals,average_differential_Steals,differential_Blocks,average_Blocks,average_Opp.Blocks,average_differential_Blocks,differential_Turnovers,average_Turnovers,average_Opp.Turnovers,average_differential_Turnovers,differential_TotalFouls,average_TotalFouls,average_Opp.TotalFouls,average_differential_TotalFouls
0,UTA,1,2014-10-29,Home,HOU,L,93,104,38,81,0.469,3,18,0.16699999999999998,14,17,0.8240000000000001,13,34,16,8,6,13,16,40,77,0.519,14,27,0.519,10,14,0.7140000000000001,8,35,18,7,6,18,23,-11,0.0,0.0,0.0,-2,0.0,0.0,0.0,4,0.0,0.0,0.0,-0.050000000000000044,0.0,0.0,0.0,-11,0.0,0.0,0.0,-9,0.0,0.0,0.0,-0.35200000000000004,0.0,0.0,0.0,4,0.0,0.0,0.0,3,0.0,0.0,0.0,0.10999999999999999,0.0,0.0,0.0,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,-2,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,-5,0.0,0.0,0.0,-7,0.0,0.0,0.0
1,UTA,2,2014-10-30,Away,DAL,L,102,120,36,83,0.434,14,35,0.4,16,18,0.889,15,40,22,6,0,16,21,47,85,0.5529999999999999,8,21,0.381,18,23,0.7829999999999999,13,44,25,8,5,9,15,-18,93.0,104.0,-11.0,-11,38.0,40.0,-2.0,-2,81.0,77.0,4.0,-0.11899999999999994,0.469,0.519,-0.050000000000000044,6,3.0,14.0,-11.0,14,18.0,27.0,-9.0,0.019000000000000017,0.16699999999999998,0.519,-0.35200000000000004,-2,14.0,10.0,4.0,-5,17.0,14.0,3.0,0.1060000000000001,0.8240000000000001,0.7140000000000001,0.10999999999999999,2,13.0,8.0,5.0,-4,34.0,35.0,-1.0,-3,16.0,18.0,-2.0,-2,8.0,7.0,1.0,-5,6.0,6.0,0.0,7,13.0,18.0,-5.0,6,16.0,23.0,-7.0
2,UTA,3,2014-11-01,Home,PHO,W,118,91,42,88,0.477,7,26,0.269,27,33,0.818,13,52,19,10,6,13,15,36,87,0.414,7,31,0.226,12,15,0.8,6,34,17,8,7,11,22,27,97.5,112.0,-14.5,6,37.0,43.5,-6.5,1,82.0,81.0,1.0,0.063,0.4515,0.536,-0.08449999999999999,0,8.5,11.0,-2.5,-5,26.5,24.0,2.5,0.04300000000000001,0.2835,0.45,-0.1665,15,15.0,14.0,1.0,18,17.5,18.5,-1.0,0.017999999999999905,0.8565,0.7484999999999999,0.10800000000000004,7,14.0,10.5,3.5,18,37.0,39.5,-2.5,2,19.0,21.5,-2.5,2,7.0,7.5,-0.5,-1,3.0,5.5,-2.5,2,14.5,13.5,1.0,-7,18.5,19.0,-0.5
3,UTA,4,2014-11-03,Away,LAC,L,101,107,36,77,0.468,10,27,0.37,19,24,0.792,9,43,24,4,2,17,20,41,81,0.506,10,23,0.435,15,17,0.882,5,35,28,6,6,10,17,-6,104.33333333333333,105.0,-0.6666666666666666,-5,38.666666666666664,41.0,-2.3333333333333335,-4,84.0,83.0,1.0,-0.03799999999999998,0.45999999999999996,0.49533333333333335,-0.03533333333333333,0,8.0,9.666666666666666,-1.6666666666666667,4,26.333333333333332,26.333333333333332,0.0,-0.065,0.2786666666666667,0.37533333333333335,-0.09666666666666668,4,19.0,13.333333333333334,5.666666666666667,7,22.666666666666668,17.333333333333332,5.333333333333333,-0.08999999999999997,0.8436666666666667,0.7656666666666666,0.078,4,13.666666666666666,9.0,4.666666666666667,8,42.0,37.666666666666664,4.333333333333333,-4,19.0,20.0,-1.0,-2,8.0,7.666666666666667,0.3333333333333333,-4,4.0,6.0,-2.0,7,14.0,12.666666666666666,1.3333333333333333,3,17.333333333333332,20.0,-2.6666666666666665
4,UTA,5,2014-11-05,Home,CLE,W,102,100,39,77,0.506,7,21,0.333,17,22,0.773,13,41,26,3,8,12,26,30,72,0.417,6,16,0.375,34,40,0.85,7,30,6,8,4,12,22,2,103.5,105.5,-2.0,9,38.0,41.0,-3.0,5,82.25,82.5,-0.25,0.08900000000000002,0.46199999999999997,0.498,-0.03599999999999999,1,8.5,9.75,-1.25,5,26.5,25.5,1.0,-0.04199999999999998,0.3015,0.39025000000000004,-0.08875000000000001,-17,19.0,13.75,5.25,-18,23.0,17.25,5.75,-0.07699999999999996,0.8307500000000001,0.79475,0.036000000000000004,6,12.5,8.0,4.5,11,42.25,37.0,5.25,20,20.25,22.0,-1.75,-5,7.0,7.25,-0.25,4,3.5,6.0,-2.5,0,14.75,12.0,2.75,4,18.0,19.25,-1.25
5,UTA,6,2014-11-07,Home,DAL,L,82,105,29,68,0.426,9,28,0.321,15,19,0.789,9,41,19,4,6,21,17,42,88,0.477,9,24,0.375,12,14,0.857,13,42,23,12,3,8,22,-23,103.2,104.4,-1.2,-13,38.2,38.8,-0.6,-20,81.2,80.4,0.8,-0.05099999999999999,0.4708,0.48179999999999995,-0.010999999999999987,0,8.2,9.0,-0.8,4,25.4,23.6,1.8,-0.05399999999999999,0.30779999999999996,0.38720000000000004,-0.0794,3,18.6,17.8,0.8,5,22.8,21.8,1.0,-0.06799999999999995,0.8192,0.8058,0.013400000000000013,-4,12.6,7.8,4.8,-1,42.0,35.6,6.4,-4,21.4,18.8,2.6,-8,6.2,7.4,-1.2,3,4.4,5.6,-1.2,13,14.2,12.0,2.2,-5,19.6,19.8,-0.2
6,UTA,7,2014-11-09,Away,DET,W,97,96,33,72,0.458,6,15,0.4,25,35,0.7140000000000001,9,43,20,7,2,11,18,36,93,0.387,6,23,0.261,18,25,0.72,18,51,19,6,2,11,22,1,99.66666666666667,104.5,-4.833333333333333,-3,36.666666666666664,39.333333333333336,-2.6666666666666665,-21,79.0,81.66666666666667,-2.6666666666666665,0.07100000000000001,0.4633333333333334,0.4809999999999999,-0.017666666666666653,0,8.333333333333334,9.0,-0.6666666666666666,-8,25.833333333333332,23.666666666666668,2.1666666666666665,0.139,0.31,0.38516666666666666,-0.07516666666666667,7,18.0,16.833333333333332,1.1666666666666667,10,22.166666666666668,20.5,1.6666666666666667,-0.005999999999999894,0.8141666666666666,0.8143333333333334,-0.0001666666666666483,-9,12.0,8.666666666666666,3.3333333333333335,-8,41.833333333333336,36.666666666666664,5.166666666666667,1,21.0,19.5,1.5,1,5.833333333333333,8.166666666666666,-2.3333333333333335,0,4.666666666666667,5.166666666666667,-0.5,0,15.333333333333334,11.333333333333334,4.0,-4,19.166666666666668,20.166666666666668,-1.0
7,UTA,8,2014-11-10,Away,IND,L,86,97,32,74,0.4320000000000001,6,21,0.28600000000000003,16,21,0.762,5,37,18,5,6,11,18,39,90,0.433,6,15,0.4,13,15,0.867,13,44,16,3,3,7,19,-11,99.28571428571429,103.28571428571429,-4.0,-7,36.142857142857146,38.857142857142854,-2.7142857142857144,-16,78.0,83.28571428571429,-5.285714285714286,-0.0009999999999998899,0.46257142857142863,0.4675714285714285,-0.004999999999999989,0,8.0,8.571428571428571,-0.5714285714285714,6,24.285714285714285,23.571428571428573,0.7142857142857143,-0.11399999999999999,0.32285714285714284,0.36742857142857144,-0.044571428571428574,3,19.0,17.0,2.0,6,24.0,21.142857142857142,2.857142857142857,-0.10499999999999998,0.7998571428571429,0.8008571428571428,-0.0009999999999999692,-8,11.571428571428571,10.0,1.5714285714285714,-7,42.0,38.714285714285715,3.2857142857142856,2,20.857142857142858,19.428571428571427,1.4285714285714286,2,6.0,7.857142857142857,-1.8571428571428572,3,4.285714285714286,4.714285714285714,-0.42857142857142855,4,14.714285714285714,11.285714285714286,3.4285714285714284,-1,19.0,20.428571428571427,-1.4285714285714286
8,UTA,9,2014-11-12,Away,ATL,L,97,100,43,86,0.5,5,23,0.217,6,12,0.5,8,30,28,12,8,11,17,39,76,0.513,9,20,0.45,13,18,0.722,13,46,23,8,4,18,12,-3,97.625,102.5,-4.875,4,35.625,38.875,-3.25,10,77.5,84.125,-6.625,-0.013000000000000012,0.45875000000000005,0.46324999999999994,-0.004499999999999976,-4,7.75,8.25,-0.5,3,23.875,22.5,1.375,-0.233,0.31825,0.3715,-0.05325,-7,18.625,16.5,2.125,-6,23.625,20.375,3.25,-0.22199999999999998,0.7951250000000001,0.809125,-0.01399999999999997,-5,10.75,10.375,0.375,-16,41.375,39.375,2.0,5,20.5,19.0,1.5,4,5.875,7.25,-1.375,4,4.5,4.5,0.0,-7,14.25,10.75,3.5,5,18.875,20.25,-1.375
9,UTA,10,2014-11-14,Away,NYK,W,102,100,36,70,0.514,10,22,0.455,20,25,0.8,11,39,25,6,8,18,20,39,82,0.476,5,8,0.625,17,20,0.85,7,31,15,12,1,8,26,2,97.55555555555556,102.22222222222223,-4.666666666666667,-3,36.44444444444444,38.888888888888886,-2.4444444444444446,-12,78.44444444444444,83.22222222222223,-4.777777777777778,0.038000000000000034,0.4633333333333333,0.46877777777777774,-0.0054444444444444245,5,7.444444444444445,8.333333333333334,-0.8888888888888888,14,23.77777777777778,22.22222222222222,1.5555555555555556,-0.16999999999999998,0.307,0.38022222222222224,-0.07322222222222223,3,17.22222222222222,16.11111111111111,1.1111111111111112,5,22.333333333333332,20.11111111111111,2.2222222222222223,-0.04999999999999993,0.7623333333333334,0.7994444444444445,-0.03711111111111108,4,10.444444444444445,10.666666666666666,-0.2222222222222222,8,40.111111111111114,40.111111111111114,0.0,10,21.333333333333332,19.444444444444443,1.8888888888888888,-6,6.555555555555555,7.333333333333333,-0.7777777777777778,7,4.888888888888889,4.444444444444445,0.4444444444444444,10,13.88888888888889,11.555555555555555,2.3333333333333335,-6,18.666666666666668,19.333333333333332,-0.6666666666666666
