,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
287,5207,4265,CHO,42,2017-01-18,Home,POR,W,107,85,41,87,0.471,11,26,0.423,14,17,0.8240000000000001,8,51,28,11,7,12,13,33,94,0.35100000000000003,8,31,0.258,11,11,1.0,15,50,18,10,12,15,11,2017-01-18,22,8,-7,0.11999999999999994,3,-5,0.16499999999999998,3,6,-0.17599999999999993,-7,1,10,1,-5,-3,2
288,5208,4363,CHO,43,2017-01-20,Home,TOR,W,113,78,40,80,0.5,12,25,0.48,21,25,0.84,11,51,24,9,4,14,13,29,86,0.337,7,30,0.233,13,14,0.929,8,33,10,7,5,12,20,2017-01-20,35,11,-6,0.16299999999999998,5,-5,0.24699999999999997,8,11,-0.08900000000000008,3,18,14,2,-1,2,-7
289,5209,4463,CHO,44,2017-01-21,Home,BRK,W,112,105,39,82,0.476,14,30,0.467,20,22,0.909,6,46,26,7,4,13,18,38,88,0.4320000000000001,17,41,0.415,12,15,0.8,4,40,30,9,3,12,17,2017-01-21,7,1,-6,0.04399999999999987,-3,-11,0.052000000000000046,8,7,0.10899999999999999,2,6,-4,-2,1,1,1
290,5210,4563,CHO,45,2017-01-23,Home,WAS,L,99,109,35,90,0.389,8,32,0.25,21,25,0.84,12,43,24,7,5,8,19,43,80,0.5379999999999999,10,25,0.4,13,17,0.765,5,47,22,5,3,14,23,2017-01-23,-10,-8,10,-0.1489999999999999,-2,7,-0.15000000000000002,8,8,0.07499999999999996,7,-4,2,2,2,-6,-4
291,5211,4663,CHO,46,2017-01-25,Home,GSW,L,103,113,38,92,0.413,7,23,0.304,20,21,0.952,12,43,26,6,6,14,18,39,82,0.476,11,28,0.393,24,27,0.889,5,41,23,7,14,12,19,2017-01-25,-10,-1,10,-0.063,-4,-5,-0.08900000000000002,-4,-6,0.06299999999999994,7,2,3,-1,-8,2,-1
292,5212,4763,CHO,47,2017-01-27,Away,NYK,L,107,110,40,90,0.444,13,37,0.35100000000000003,14,15,0.933,9,47,18,5,4,13,16,46,96,0.479,9,27,0.333,9,13,0.6920000000000001,11,48,22,8,9,10,18,2017-01-27,-3,-6,-6,-0.034999999999999976,4,10,0.018000000000000016,5,2,0.241,-2,-1,-4,-3,-5,3,-2
293,5213,4863,CHO,48,2017-01-28,Home,SAC,L,106,109,36,75,0.48,12,37,0.324,22,24,0.917,7,34,24,4,7,11,25,41,79,0.519,11,27,0.407,16,26,0.615,8,38,27,6,5,9,23,2017-01-28,-3,-5,-4,-0.039000000000000035,1,10,-0.08299999999999996,6,-2,0.30200000000000005,-1,-4,-3,-2,2,2,2
294,5214,4963,CHO,49,2017-01-31,Away,POR,L,98,115,33,83,0.398,11,31,0.355,21,25,0.84,3,42,20,3,6,9,13,42,93,0.452,11,31,0.355,20,23,0.87,11,51,23,8,2,8,18,2017-01-31,-17,-9,-10,-0.05399999999999999,0,0,0.0,1,2,-0.030000000000000027,-8,-9,-3,-5,4,1,-5
295,5215,5063,CHO,50,2017-02-01,Away,GSW,L,111,126,39,88,0.443,9,31,0.29,24,26,0.923,6,45,33,4,3,10,14,47,96,0.49,21,48,0.438,11,14,0.7859999999999999,9,47,35,9,13,10,18,2017-02-01,-15,-8,-8,-0.046999999999999986,-12,-17,-0.14800000000000002,13,12,0.13700000000000012,-3,-2,-2,-5,-10,0,-4
296,5216,51102,CHO,51,2017-02-04,Away,UTA,L,98,105,35,82,0.4270000000000001,13,33,0.394,15,18,0.833,3,38,20,7,3,9,20,38,81,0.469,13,33,0.394,16,24,0.667,11,51,16,5,4,13,18,2017-02-04,-7,-3,1,-0.04199999999999987,0,0,0.0,-1,-6,0.16599999999999993,-8,-13,4,2,-1,-4,2
297,5217,5265,CHO,52,2017-02-07,Home,BRK,W,111,107,40,102,0.392,7,26,0.269,24,29,0.828,12,51,19,6,7,7,17,39,86,0.453,12,36,0.333,17,21,0.81,4,45,26,3,8,15,23,2017-02-07,4,1,16,-0.061,-5,-10,-0.064,7,8,0.017999999999999905,8,6,-7,3,-1,-8,-6
298,5218,5363,CHO,53,2017-02-09,Home,HOU,L,95,107,37,85,0.435,8,26,0.308,13,14,0.929,10,47,26,8,5,21,17,39,87,0.448,13,40,0.325,16,20,0.8,9,42,22,13,5,17,19,2017-02-09,-12,-2,-2,-0.013000000000000012,-5,-14,-0.017000000000000015,-3,-6,0.129,1,5,4,-5,0,4,-2
299,5219,5463,CHO,54,2017-02-11,Home,LAC,L,102,107,37,85,0.435,13,37,0.35100000000000003,15,20,0.75,8,40,24,6,4,8,20,40,85,0.471,14,34,0.412,13,20,0.65,10,50,26,3,6,13,21,2017-02-11,-5,-3,0,-0.035999999999999976,-1,3,-0.06099999999999994,2,0,0.09999999999999998,-2,-10,-2,3,-2,-5,-1
300,5220,5563,CHO,55,2017-02-13,Home,PHI,L,99,105,34,78,0.436,11,31,0.355,20,26,0.769,3,33,19,11,5,15,17,41,86,0.477,12,33,0.364,11,17,0.647,9,51,24,9,5,18,21,2017-02-13,-6,-7,-8,-0.04099999999999998,-1,-2,-0.009000000000000008,9,9,0.122,-6,-18,-5,2,0,-3,-4
301,5221,5663,CHO,56,2017-02-15,Away,TOR,L,85,90,32,76,0.421,13,38,0.342,8,9,0.889,5,44,21,9,6,17,18,32,84,0.381,12,32,0.375,14,19,0.737,8,46,19,8,4,14,13,2017-02-15,-5,0,-8,0.03999999999999998,1,6,-0.032999999999999974,-6,-10,0.15200000000000002,-3,-2,2,1,2,3,5
302,5222,5763,CHO,57,2017-02-23,Away,DET,L,108,114,38,92,0.413,7,30,0.233,25,26,0.962,5,50,19,5,7,7,15,44,107,0.411,15,37,0.405,11,12,0.917,10,57,29,5,2,8,17,2017-02-23,-6,-6,-15,0.0020000000000000018,-8,-7,-0.17200000000000001,14,14,0.04499999999999993,-5,-7,-10,0,5,-1,-2
303,5223,5863,CHO,58,2017-02-25,Away,SAC,W,99,85,34,85,0.4,14,38,0.368,17,18,0.944,13,50,26,10,3,10,13,31,79,0.392,11,28,0.393,12,15,0.8,9,41,18,3,6,14,19,2017-02-25,14,3,6,0.008000000000000007,3,10,-0.025000000000000022,5,3,0.1439999999999999,4,9,8,7,-3,-4,-6
304,5224,5963,CHO,59,2017-02-26,Away,LAC,L,121,124,38,80,0.475,18,40,0.45,27,30,0.9,5,43,16,1,1,16,32,45,97,0.464,10,32,0.313,24,34,0.706,15,47,27,14,3,9,25,2017-02-26,-3,-7,-17,0.010999999999999954,8,8,0.137,3,-4,0.19400000000000006,-10,-4,-11,-13,-2,7,7
305,5225,6063,CHO,60,2017-02-28,Away,LAL,W,109,104,38,85,0.447,16,39,0.41,17,24,0.708,11,45,25,3,5,12,11,41,84,0.488,12,32,0.375,10,13,0.769,6,39,22,9,5,14,23,2017-02-28,5,-3,1,-0.04099999999999998,4,7,0.034999999999999976,7,11,-0.061000000000000054,5,6,3,-6,0,-2,-12
306,5226,61102,CHO,61,2017-03-02,Away,PHO,L,103,120,35,89,0.393,10,34,0.294,23,28,0.821,9,34,19,14,1,16,20,46,77,0.597,7,19,0.368,21,25,0.84,4,42,30,8,7,18,23,2017-03-02,-17,-11,12,-0.20399999999999996,3,15,-0.07400000000000001,2,3,-0.019000000000000017,5,-8,-11,6,-6,-2,-3
307,5227,6265,CHO,62,2017-03-04,Away,DEN,W,112,102,41,90,0.456,16,27,0.593,14,17,0.8240000000000001,13,43,25,8,6,5,18,36,80,0.45,9,30,0.3,21,25,0.84,11,45,21,5,3,13,20,2017-03-04,10,5,10,0.006000000000000005,7,-3,0.293,-7,-8,-0.015999999999999903,2,-2,4,3,3,-8,-2
308,5228,6363,CHO,63,2017-03-06,Home,IND,W,100,88,35,86,0.407,11,31,0.355,19,21,0.905,13,50,21,10,2,10,8,37,81,0.457,12,30,0.4,2,3,0.667,6,41,29,3,5,15,17,2017-03-06,12,-2,5,-0.050000000000000044,-1,1,-0.04500000000000004,17,18,0.238,7,9,-8,7,-3,-5,-9
309,5229,6463,CHO,64,2017-03-08,Away,MIA,L,101,108,37,80,0.463,7,21,0.333,20,21,0.952,6,39,14,7,8,12,17,37,85,0.435,17,41,0.415,17,24,0.708,13,46,22,8,7,12,18,2017-03-08,-7,0,-5,0.028000000000000025,-10,-20,-0.08199999999999996,3,-3,0.244,-7,-7,-8,-1,1,0,-1
310,5230,6563,CHO,65,2017-03-10,Home,ORL,W,121,81,47,79,0.595,10,21,0.476,17,20,0.85,6,43,34,6,5,7,17,31,76,0.408,5,27,0.185,14,22,0.636,8,31,19,4,2,10,24,2017-03-10,40,16,3,0.187,5,-6,0.291,3,-2,0.21399999999999997,-2,12,15,2,3,-3,-7
311,5231,6663,CHO,66,2017-03-11,Home,NOP,L,122,125,46,102,0.451,13,46,0.28300000000000003,17,20,0.85,11,50,32,5,1,9,14,50,99,0.505,14,34,0.412,11,16,0.688,9,47,33,4,4,10,16,2017-03-11,-3,-4,3,-0.05399999999999999,-1,12,-0.12899999999999995,6,4,0.16200000000000003,2,3,-1,1,-3,-1,-2
312,5232,6763,CHO,67,2017-03-13,Home,CHI,L,109,115,43,93,0.462,7,29,0.241,16,19,0.8420000000000001,11,44,25,4,3,6,18,41,92,0.446,14,40,0.35,19,22,0.8640000000000001,12,50,29,6,5,10,20,2017-03-13,-6,2,1,0.016000000000000014,-7,-11,-0.10899999999999999,-3,-3,-0.02200000000000002,-1,-6,-4,-2,-2,-4,-2
313,5233,6863,CHO,68,2017-03-15,Away,IND,L,77,98,32,80,0.4,3,23,0.13,10,13,0.769,3,30,15,9,4,10,13,39,73,0.534,12,28,0.429,8,9,0.889,3,42,26,8,6,14,15,2017-03-15,-21,-7,7,-0.134,-9,-5,-0.299,2,4,-0.12,0,-12,-11,1,-2,-4,-2
314,5234,6963,CHO,69,2017-03-18,Home,WAS,W,98,93,35,82,0.4270000000000001,9,24,0.375,19,27,0.7040000000000001,6,41,23,8,8,7,20,29,79,0.3670000000000001,11,33,0.333,24,31,0.774,8,44,21,6,7,12,21,2017-03-18,5,6,3,0.06,-2,-9,0.04199999999999998,-5,-4,-0.06999999999999995,-2,-3,2,2,1,-5,-1
315,5235,7063,CHO,70,2017-03-20,Home,ATL,W,105,90,40,80,0.5,12,30,0.4,13,20,0.65,5,33,28,12,4,7,13,37,84,0.44,12,37,0.324,4,10,0.4,12,45,26,3,5,15,17,2017-03-20,15,3,-4,0.06,0,-7,0.07600000000000001,9,10,0.25,-7,-12,2,9,-1,-8,-4
316,5236,71102,CHO,71,2017-03-22,Away,ORL,W,109,102,42,90,0.467,9,27,0.333,16,18,0.889,12,43,24,9,3,10,12,40,88,0.455,14,40,0.35,8,10,0.8,13,43,26,5,3,14,19,2017-03-22,7,2,2,0.01200000000000001,-5,-13,-0.01699999999999996,8,8,0.08899999999999997,-1,0,-2,4,0,-4,-7
317,5237,7265,CHO,72,2017-03-24,Home,CLE,L,105,112,38,90,0.422,10,38,0.263,19,24,0.792,14,42,18,6,4,9,17,41,74,0.5539999999999999,9,25,0.36,21,24,0.875,3,38,26,6,5,12,22,2017-03-24,-7,-3,16,-0.13199999999999995,1,13,-0.09699999999999998,-2,0,-0.08299999999999996,11,4,-8,0,-1,-3,-5
318,5238,7363,CHO,73,2017-03-26,Home,PHO,W,120,106,42,87,0.483,14,30,0.467,22,24,0.917,8,41,29,8,2,7,14,41,81,0.506,6,16,0.375,18,22,0.818,8,39,25,6,3,12,17,2017-03-26,14,1,6,-0.02300000000000002,8,14,0.09200000000000003,4,2,0.09900000000000009,0,2,4,2,-1,-5,-3
319,5239,7463,CHO,74,2017-03-28,Home,MIL,L,108,118,39,80,0.488,7,28,0.25,23,29,0.7929999999999999,5,31,25,7,1,2,12,46,74,0.622,14,30,0.467,12,17,0.706,3,42,31,1,3,14,26,2017-03-28,-10,-7,6,-0.134,-7,-2,-0.21700000000000003,11,12,0.08699999999999997,2,-11,-6,6,-2,-12,-14
320,5240,7563,CHO,75,2017-03-29,Away,TOR,W,110,106,39,86,0.453,16,32,0.5,16,21,0.762,11,38,23,6,2,8,18,38,83,0.458,11,31,0.355,19,24,0.792,13,44,23,4,7,13,22,2017-03-29,4,1,3,-0.0050000000000000044,5,1,0.14500000000000002,-3,-3,-0.030000000000000027,-2,-6,0,2,-5,-5,-4
321,5241,7663,CHO,76,2017-03-31,Home,DEN,W,122,114,40,86,0.465,17,36,0.472,25,30,0.833,10,43,26,10,11,6,17,45,90,0.5,16,33,0.485,8,11,0.727,10,49,32,4,1,13,19,2017-03-31,8,-5,-4,-0.034999999999999976,1,3,-0.013000000000000012,17,19,0.10599999999999998,0,-6,-6,6,10,-7,-2
322,5242,7763,CHO,77,2017-04-02,Away,OKC,W,113,101,37,77,0.481,11,30,0.3670000000000001,28,32,0.875,3,37,20,18,5,16,13,39,84,0.464,12,31,0.387,11,12,0.917,7,42,19,10,5,24,20,2017-04-02,12,-2,-7,0.01699999999999996,-1,-1,-0.019999999999999907,17,20,-0.04200000000000004,-4,-5,1,8,0,-8,-7
323,5243,7863,CHO,78,2017-04-04,Away,WAS,L,111,118,40,79,0.506,12,34,0.353,19,22,0.8640000000000001,9,37,21,5,3,16,17,43,85,0.506,17,34,0.5,15,18,0.833,6,36,31,10,3,12,18,2017-04-04,-7,-3,-6,0.0,-5,0,-0.14700000000000002,4,4,0.03100000000000014,3,1,-10,-5,0,4,-1
324,5244,7963,CHO,79,2017-04-05,Home,MIA,L,99,112,35,78,0.449,8,25,0.32,21,24,0.875,4,36,19,2,7,6,15,40,84,0.476,21,40,0.525,11,12,0.917,7,40,23,5,7,6,16,2017-04-05,-13,-5,-6,-0.02699999999999997,-13,-15,-0.20500000000000002,10,12,-0.04200000000000004,-3,-4,-4,-3,0,0,-1
325,5245,8063,CHO,80,2017-04-08,Home,BOS,L,114,121,38,84,0.452,9,28,0.321,29,32,0.906,7,42,22,5,5,7,15,45,87,0.517,17,39,0.436,14,17,0.8240000000000001,5,43,35,2,5,9,19,2017-04-08,-7,-7,-3,-0.065,-8,-11,-0.11499999999999999,15,15,0.08199999999999996,2,-1,-13,3,0,-2,-4
326,5246,8164,CHO,81,2017-04-10,Away,MIL,L,79,89,33,81,0.407,5,18,0.278,8,13,0.615,7,39,21,11,5,9,10,35,78,0.449,16,27,0.593,3,5,0.6,8,46,28,4,3,16,14,2017-04-10,-10,-2,3,-0.04200000000000004,-11,-9,-0.31499999999999995,5,8,0.015000000000000013,-1,-7,-7,7,2,-7,-4
327,5247,8263,CHO,82,2017-04-11,Away,ATL,L,76,103,29,88,0.33,3,23,0.13,15,19,0.789,15,40,16,11,1,13,17,41,79,0.519,7,27,0.259,14,18,0.778,11,50,30,6,4,16,17,2017-04-11,-27,-12,9,-0.189,-4,-4,-0.129,1,1,0.01100000000000001,4,-10,-14,5,-3,-3,0
328,5248,1203,CHI,1,2016-10-27,Home,BOS,W,105,99,36,92,0.391,11,25,0.44,22,30,0.733,18,55,25,5,1,12,21,38,76,0.5,8,23,0.348,15,24,0.625,3,36,22,6,6,11,25,2016-10-27,6,-2,16,-0.10899999999999999,3,2,0.09200000000000003,7,6,0.10799999999999998,15,19,3,-1,-5,1,-4
329,5249,2203,CHI,2,2016-10-29,Home,IND,W,118,101,45,86,0.523,9,21,0.429,19,21,0.905,13,47,34,8,6,12,14,43,88,0.489,7,18,0.389,8,9,0.889,8,33,34,8,7,13,16,2016-10-29,17,2,-2,0.03400000000000003,2,3,0.03999999999999998,11,12,0.016000000000000014,5,14,0,0,-1,-1,-2
330,5250,3203,CHI,3,2016-10-31,Away,BRK,W,118,88,45,89,0.506,11,27,0.407,17,18,0.944,13,58,26,9,9,19,22,33,96,0.344,5,31,0.161,17,21,0.81,16,45,14,12,3,15,15,2016-10-31,30,12,-7,0.16200000000000003,6,-4,0.24599999999999997,0,-3,0.1339999999999999,-3,13,12,-3,6,4,7
331,5251,4203,CHI,4,2016-11-02,Away,BOS,L,100,107,35,81,0.4320000000000001,7,20,0.35,23,31,0.742,15,49,21,7,7,19,19,41,87,0.471,14,32,0.438,11,17,0.647,10,39,28,10,4,12,24,2016-11-02,-7,-6,-6,-0.03899999999999987,-7,-12,-0.08800000000000002,12,14,0.09499999999999997,5,10,-7,-3,3,7,-5
332,5252,5203,CHI,5,2016-11-04,Home,NYK,L,104,117,37,84,0.44,8,23,0.348,22,27,0.815,15,42,15,4,4,12,16,46,89,0.517,9,21,0.429,16,21,0.762,11,40,32,7,2,5,23,2016-11-04,-13,-9,-5,-0.07700000000000001,-1,2,-0.08100000000000002,6,6,0.052999999999999936,4,2,-17,-3,2,7,-7
333,5253,6203,CHI,6,2016-11-05,Away,IND,L,94,111,34,79,0.43,6,18,0.333,20,25,0.8,13,40,17,8,5,16,13,46,86,0.535,12,26,0.462,7,12,0.583,8,36,27,8,9,11,20,2016-11-05,-17,-12,-7,-0.10500000000000004,-6,-8,-0.129,13,13,0.21700000000000008,5,4,-10,0,-4,5,-7
334,5254,7203,CHI,7,2016-11-07,Home,ORL,W,112,80,42,89,0.472,3,19,0.158,25,31,0.8059999999999999,15,56,26,7,4,8,11,33,85,0.388,9,30,0.3,5,6,0.833,6,39,28,6,6,14,23,2016-11-07,32,9,4,0.08399999999999996,-6,-11,-0.142,20,25,-0.027000000000000024,9,17,-2,1,-2,-6,-12
335,5255,883,CHI,8,2016-11-09,Away,ATL,L,107,115,41,91,0.451,9,27,0.333,16,21,0.762,8,31,24,14,3,13,21,42,83,0.506,9,20,0.45,22,27,0.815,13,48,24,8,7,21,20,2016-11-09,-8,-1,8,-0.05499999999999999,0,7,-0.11699999999999999,-6,-6,-0.052999999999999936,-5,-17,0,6,-4,-8,1
336,5256,964,CHI,9,2016-11-10,Away,MIA,W,98,95,37,89,0.416,6,16,0.375,18,20,0.9,12,48,18,7,2,10,12,36,88,0.409,13,29,0.448,10,15,0.667,14,46,22,8,5,13,19,2016-11-10,3,1,1,0.007000000000000006,-7,-13,-0.07300000000000001,8,5,0.23299999999999998,-2,2,-4,-1,-3,-3,-7
337,5257,1064,CHI,10,2016-11-12,Home,WAS,W,106,95,39,97,0.402,5,15,0.333,23,25,0.92,15,52,21,7,6,10,20,38,91,0.418,4,13,0.308,15,18,0.833,13,49,19,3,7,12,22,2016-11-12,11,1,6,-0.01599999999999996,1,2,0.025000000000000022,8,7,0.08700000000000008,2,3,2,4,-1,-2,-2
338,5258,11103,CHI,11,2016-11-15,Away,POR,W,113,88,41,98,0.418,7,20,0.35,24,28,0.857,19,67,16,7,4,10,19,34,95,0.358,9,34,0.265,11,18,0.611,15,49,17,8,4,11,18,2016-11-15,25,7,3,0.06,-2,-14,0.08499999999999996,13,10,0.246,4,18,-1,-1,0,-1,1
339,5259,1266,CHI,12,2016-11-17,Away,UTA,W,85,77,33,90,0.3670000000000001,5,17,0.294,14,16,0.875,14,46,8,7,6,8,16,30,78,0.385,5,25,0.2,12,14,0.857,10,48,11,4,3,13,14,2016-11-17,8,3,12,-0.017999999999999905,0,-8,0.09399999999999997,2,2,0.018000000000000016,4,-2,-3,3,3,-5,2
340,5260,1364,CHI,13,2016-11-19,Away,LAC,L,95,102,33,77,0.429,9,30,0.3,20,24,0.833,15,41,17,7,4,12,20,36,77,0.468,11,27,0.407,19,23,0.826,11,38,20,6,2,13,20,2016-11-19,-7,-3,0,-0.039000000000000035,-2,3,-0.10699999999999998,1,1,0.007000000000000006,4,3,-3,1,2,-1,0
341,5261,1464,CHI,14,2016-11-20,Away,LAL,W,118,110,45,87,0.517,8,22,0.364,20,28,0.7140000000000001,16,56,27,6,3,16,16,41,93,0.441,13,31,0.419,15,21,0.7140000000000001,10,37,26,11,3,10,19,2016-11-20,8,4,-6,0.07600000000000001,-5,-9,-0.05499999999999999,5,7,0.0,6,19,1,-5,0,6,-3
342,5262,1564,CHI,15,2016-11-22,Away,DEN,L,107,110,43,95,0.453,6,18,0.333,15,18,0.833,10,48,22,6,11,6,18,43,100,0.43,10,22,0.455,14,17,0.8240000000000001,17,55,26,5,6,10,14,2016-11-22,-3,0,-5,0.02300000000000002,-4,-4,-0.122,1,1,0.008999999999999897,-7,-7,-4,1,5,-4,4
343,5263,1664,CHI,16,2016-11-25,Away,PHI,W,105,89,40,90,0.444,6,21,0.28600000000000003,19,26,0.731,11,51,24,10,5,12,17,31,78,0.397,9,22,0.409,18,22,0.818,8,48,18,7,8,19,21,2016-11-25,16,9,12,0.046999999999999986,-3,-1,-0.12299999999999994,1,4,-0.08699999999999997,3,3,6,3,-3,-7,-4
344,5264,1764,CHI,17,2016-11-30,Home,LAL,L,90,96,32,91,0.35200000000000004,4,21,0.19,22,29,0.759,14,46,22,15,11,14,26,33,81,0.407,2,8,0.25,28,41,0.6829999999999999,18,60,17,12,3,23,24,2016-11-30,-6,-1,10,-0.05499999999999994,2,13,-0.06,-6,-12,0.07600000000000007,-4,-14,5,3,8,-9,2
345,5265,1864,CHI,18,2016-12-02,Home,CLE,W,111,105,47,96,0.49,3,18,0.16699999999999998,14,17,0.8240000000000001,16,49,31,11,4,12,16,45,83,0.542,10,26,0.385,5,10,0.5,6,33,30,5,1,18,15,2016-12-02,6,2,13,-0.052000000000000046,-7,-8,-0.21800000000000003,9,7,0.32400000000000007,10,16,1,6,3,-6,1
346,5266,1964,CHI,19,2016-12-03,Away,DAL,L,82,107,32,71,0.451,3,13,0.231,15,21,0.7140000000000001,11,43,9,4,5,20,22,40,87,0.46,13,31,0.419,14,18,0.778,13,42,31,11,2,10,19,2016-12-03,-25,-8,-16,-0.009000000000000008,-10,-18,-0.18799999999999997,1,3,-0.06399999999999995,-2,1,-22,-7,3,10,3
347,5267,2064,CHI,20,2016-12-05,Home,POR,L,110,112,35,83,0.422,7,23,0.304,33,38,0.868,15,50,16,8,11,15,17,45,93,0.484,9,24,0.375,13,18,0.722,10,38,25,9,8,9,27,2016-12-05,-2,-10,-10,-0.062,-2,-1,-0.07100000000000001,20,20,0.14600000000000002,5,12,-9,-1,3,6,-10
348,5268,21103,CHI,21,2016-12-06,Away,DET,L,91,102,33,75,0.44,2,15,0.133,23,32,0.7190000000000001,9,45,15,6,7,14,20,40,88,0.455,8,21,0.381,14,21,0.667,9,44,24,10,5,9,23,2016-12-06,-11,-7,-13,-0.015000000000000013,-6,-6,-0.248,9,11,0.052000000000000046,0,1,-9,-4,2,5,-3
349,5269,2266,CHI,22,2016-12-08,Home,SAS,W,95,91,35,80,0.438,4,17,0.235,21,27,0.778,11,51,24,7,5,20,13,39,97,0.402,9,28,0.321,4,5,0.8,11,43,21,12,8,12,18,2016-12-08,4,-4,-17,0.035999999999999976,-5,-11,-0.08600000000000002,17,22,-0.02200000000000002,0,8,3,-5,-3,8,-5
350,5270,2364,CHI,23,2016-12-10,Home,MIA,W,105,100,38,84,0.452,1,8,0.125,28,31,0.903,12,47,17,8,6,11,15,42,91,0.462,5,20,0.25,11,18,0.611,14,43,25,5,5,12,22,2016-12-10,5,-4,-7,-0.010000000000000009,-4,-12,-0.125,17,13,0.29200000000000004,-2,4,-8,3,1,-1,-7
351,5271,2464,CHI,24,2016-12-13,Home,MIN,L,94,99,38,87,0.4370000000000001,4,15,0.267,14,19,0.737,13,42,20,7,6,9,16,38,86,0.442,6,21,0.28600000000000003,17,22,0.773,14,48,24,3,8,14,14,2016-12-13,-5,0,1,-0.004999999999999893,-2,-6,-0.019000000000000017,-3,-3,-0.03600000000000003,-1,-6,-4,4,-2,-5,2
352,5272,2564,CHI,25,2016-12-15,Away,MIL,L,97,108,35,74,0.473,5,20,0.25,22,29,0.759,6,41,23,5,3,16,16,45,95,0.474,11,20,0.55,7,13,0.5379999999999999,13,42,32,8,5,8,20,2016-12-15,-11,-10,-21,-0.0010000000000000009,-6,0,-0.30000000000000004,15,16,0.22100000000000009,-7,-1,-9,-3,-2,8,-4
353,5273,2664,CHI,26,2016-12-16,Home,MIL,L,69,95,28,92,0.304,5,21,0.238,8,15,0.5329999999999999,19,50,17,7,2,12,14,38,82,0.463,10,25,0.4,9,13,0.6920000000000001,11,53,26,7,4,11,14,2016-12-16,-26,-10,10,-0.15900000000000003,-5,-4,-0.16200000000000003,-1,2,-0.15900000000000014,8,-3,-9,0,-2,1,0
354,5274,2764,CHI,27,2016-12-19,Home,DET,W,113,82,49,82,0.598,8,16,0.5,7,7,1.0,9,46,34,9,5,13,13,34,83,0.41,3,23,0.13,11,13,0.846,10,32,19,8,3,11,8,2016-12-19,31,15,-1,0.188,5,-7,0.37,-4,-6,0.15400000000000003,-1,14,15,1,2,2,5
355,5275,2864,CHI,28,2016-12-21,Home,WAS,L,97,107,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,49,25,4,5,14,18,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,44,23,7,3,10,20,2016-12-21,-10,-5,13,-0.124,3,3,0.11900000000000005,-3,-6,0.06900000000000006,11,5,2,-3,2,4,-2
356,5276,2964,CHI,29,2016-12-23,Away,CHO,L,91,103,38,96,0.396,7,22,0.318,8,10,0.8,17,52,20,5,6,9,20,37,84,0.44,5,18,0.278,24,28,0.857,12,48,25,6,13,10,8,2016-12-23,-12,1,12,-0.043999999999999984,2,4,0.03999999999999998,-16,-18,-0.05699999999999994,5,4,-5,-1,-7,-1,12
357,5277,3064,CHI,30,2016-12-25,Away,SAS,L,100,119,39,86,0.453,7,18,0.389,15,20,0.75,14,38,20,9,1,14,19,48,85,0.565,9,18,0.5,14,19,0.737,11,43,30,7,3,13,19,2016-12-25,-19,-9,1,-0.11199999999999993,-2,0,-0.11099999999999999,1,1,0.013000000000000012,3,-5,-10,2,-2,1,0
358,5278,31103,CHI,31,2016-12-26,Home,IND,W,90,85,32,83,0.386,6,25,0.24,20,28,0.7140000000000001,16,48,17,10,3,13,15,34,81,0.42,9,25,0.36,8,10,0.8,9,40,26,5,5,16,21,2016-12-26,5,-2,2,-0.033999999999999975,-3,0,-0.12,12,18,-0.08599999999999997,7,8,-9,5,-2,-3,-6
359,5279,3266,CHI,32,2016-12-28,Home,BRK,W,101,99,35,88,0.398,3,13,0.231,28,29,0.966,17,54,20,8,8,18,17,37,86,0.43,13,32,0.406,12,16,0.75,9,37,21,9,6,14,22,2016-12-28,2,-2,2,-0.03199999999999997,-10,-19,-0.17500000000000002,16,13,0.21599999999999997,8,17,-1,-1,2,4,-5
360,5280,3364,CHI,33,2016-12-30,Away,IND,L,101,111,35,84,0.417,6,23,0.261,25,31,0.8059999999999999,15,47,17,8,5,13,23,39,81,0.481,7,19,0.368,26,30,0.867,8,42,26,7,6,11,22,2016-12-30,-10,-4,3,-0.064,-1,4,-0.10699999999999998,-1,1,-0.061000000000000054,7,5,-9,1,-1,2,1
